,City of Portsmouth,
,Fiscal Year 2014 Adopted Budget,
,Judicial,
,Business Center Index,
Organizational Chart,7 - 2,
Business Center Summary,7 - 3,
Circuit Court Judges,7 - 4,
Circuit Court Clerk,7 - 5,
Magistrate,7 - 6,
General District Court,7 - 7,
Juvenile And Domestic Relations Court,7 - 8,
Juvenile Court Services,7 - 9,
Commonwealth Attorney,7 - 10,
Sheriff,7 - 11,
Fiscal Year 2014,7 - 1,Judicial
,City of Portsmouth,
,Fiscal Year 2014 Adopted Budget,
,Judicial,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,253,
,Circuit Court Judges,
,Positions =,8
,Circuit Court Clerk,
,Positions =,24
,Commonwealth Attorney,
,Positions =,32
,Sheriff,
,Positions =,189
Fiscal Year 2014,7 - 2,Judicial
,City of Portsmouth,City of Portsmouth,,,
"amounts of money of $1,000 or less and are within the exclusive jurisdiction of this court.","amounts of money of $1,000 or less and are within the exclusive jurisdiction of this court.","amounts of money of $1,000 or less and are within the exclusive jurisdiction of this court.",,,
CRIMINAL CASES: The General District Court decides cases in which a person is charged with a misdemeanor. A,CRIMINAL CASES: The General District Court decides cases in which a person is charged with a misdemeanor. A,CRIMINAL CASES: The General District Court decides cases in which a person is charged with a misdemeanor. A,CRIMINAL CASES: The General District Court decides cases in which a person is charged with a misdemeanor. A,CRIMINAL CASES: The General District Court decides cases in which a person is charged with a misdemeanor. A,
"misdemeanor is any charge which carries a penalty of no more than one year in jail or a fine of up to $2,500 or both.","misdemeanor is any charge which carries a penalty of no more than one year in jail or a fine of up to $2,500 or both.","misdemeanor is any charge which carries a penalty of no more than one year in jail or a fine of up to $2,500 or both.","misdemeanor is any charge which carries a penalty of no more than one year in jail or a fine of up to $2,500 or both.","misdemeanor is any charge which carries a penalty of no more than one year in jail or a fine of up to $2,500 or both.",
The General District Court holds preliminary hearings in felony cases. Any charge which may be punishable by more than one,The General District Court holds preliminary hearings in felony cases. Any charge which may be punishable by more than one,The General District Court holds preliminary hearings in felony cases. Any charge which may be punishable by more than one,The General District Court holds preliminary hearings in felony cases. Any charge which may be punishable by more than one,The General District Court holds preliminary hearings in felony cases. Any charge which may be punishable by more than one,
year in jail is a felony. Preliminary hearings are held to determine whether there is enough evidence to justify holding the,year in jail is a felony. Preliminary hearings are held to determine whether there is enough evidence to justify holding the,year in jail is a felony. Preliminary hearings are held to determine whether there is enough evidence to justify holding the,year in jail is a felony. Preliminary hearings are held to determine whether there is enough evidence to justify holding the,year in jail is a felony. Preliminary hearings are held to determine whether there is enough evidence to justify holding the,
defendant for a grand jury hearing. The grand jury determines whether the accused will be indicted and held for trial by the,defendant for a grand jury hearing. The grand jury determines whether the accused will be indicted and held for trial by the,defendant for a grand jury hearing. The grand jury determines whether the accused will be indicted and held for trial by the,defendant for a grand jury hearing. The grand jury determines whether the accused will be indicted and held for trial by the,defendant for a grand jury hearing. The grand jury determines whether the accused will be indicted and held for trial by the,
Circuit Court.,,,,,
Each defendant in a criminal case is presumed innocent until proven guilty beyond a reasonable doubt. Upon consideration of,Each defendant in a criminal case is presumed innocent until proven guilty beyond a reasonable doubt. Upon consideration of,Each defendant in a criminal case is presumed innocent until proven guilty beyond a reasonable doubt. Upon consideration of,Each defendant in a criminal case is presumed innocent until proven guilty beyond a reasonable doubt. Upon consideration of,Each defendant in a criminal case is presumed innocent until proven guilty beyond a reasonable doubt. Upon consideration of,
"evidence, the judge decides the question of guilt or innocence and on the finding of guilt determines which penalty, if any, is","evidence, the judge decides the question of guilt or innocence and on the finding of guilt determines which penalty, if any, is","evidence, the judge decides the question of guilt or innocence and on the finding of guilt determines which penalty, if any, is","evidence, the judge decides the question of guilt or innocence and on the finding of guilt determines which penalty, if any, is","evidence, the judge decides the question of guilt or innocence and on the finding of guilt determines which penalty, if any, is",
proper and lawful.,,,,,
TRAFFIC CASES: The General District Court hears cases in which a person is charged with a traffic offense. Most traffic,TRAFFIC CASES: The General District Court hears cases in which a person is charged with a traffic offense. Most traffic,TRAFFIC CASES: The General District Court hears cases in which a person is charged with a traffic offense. Most traffic,TRAFFIC CASES: The General District Court hears cases in which a person is charged with a traffic offense. Most traffic,TRAFFIC CASES: The General District Court hears cases in which a person is charged with a traffic offense. Most traffic,
"offenses are infractions, which are punishable by a fine but no jail penalty. (Cases involving awards to individuals for damages in","offenses are infractions, which are punishable by a fine but no jail penalty. (Cases involving awards to individuals for damages in","offenses are infractions, which are punishable by a fine but no jail penalty. (Cases involving awards to individuals for damages in","offenses are infractions, which are punishable by a fine but no jail penalty. (Cases involving awards to individuals for damages in","offenses are infractions, which are punishable by a fine but no jail penalty. (Cases involving awards to individuals for damages in",
"connection with traffic violations are civil in nature.) If a traffic violator is convicted of certain traffic violations, the Virginia Division","connection with traffic violations are civil in nature.) If a traffic violator is convicted of certain traffic violations, the Virginia Division","connection with traffic violations are civil in nature.) If a traffic violator is convicted of certain traffic violations, the Virginia Division","connection with traffic violations are civil in nature.) If a traffic violator is convicted of certain traffic violations, the Virginia Division","connection with traffic violations are civil in nature.) If a traffic violator is convicted of certain traffic violations, the Virginia Division",
of Motor Vehicles will assess points against their driver's license. This is an administrative action by DMV and is in addition to,of Motor Vehicles will assess points against their driver's license. This is an administrative action by DMV and is in addition to,of Motor Vehicles will assess points against their driver's license. This is an administrative action by DMV and is in addition to,of Motor Vehicles will assess points against their driver's license. This is an administrative action by DMV and is in addition to,of Motor Vehicles will assess points against their driver's license. This is an administrative action by DMV and is in addition to,
any sentence imposed by the judge.,,,,,
,,FY 2012,FY 2013,FY 2013,FY 2014
Expenditure Categories,,Actual,Adopted,Amended,Adopted
Other Operating Expenses,,"32,612","41,057","41,057","41,057"
Internal Service Charges,,"8,480","30,574","30,574","9,848"
,Net Budget,"41,092","71,631","71,631","50,905"
,Total Budget,"41,092","71,631","71,631","50,905"
,,FY 2012,FY 2013,FY 2013,FY 2014
Funding Sources,,Actual,Adopted,Amended,Adopted
100 General Fund,,"41,092","71,631","71,631","50,905"
,Total Funding,"41,092","71,631","71,631","50,905"
Strategic Goals,,,,,
* Fully implement video arraignment,,,,,
"* Fully implement Case Imaging for Criminal, Traffic and Civil cases reducing the flow of paper.","* Fully implement Case Imaging for Criminal, Traffic and Civil cases reducing the flow of paper.","* Fully implement Case Imaging for Criminal, Traffic and Civil cases reducing the flow of paper.",,,
Outcomes and Accomplishments,,,,,
* Successful move into the new Judicial Center Offices.,,,,,
Fiscal Year 2014,7 - 7,,,,Judicial
,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,Judicial,,,,
Juvenile And Domestic Relations Court,Juvenile And Domestic Relations Court,Juvenile And Domestic Relations Court,Juvenile And Domestic Relations Court,,
Business Unit Mission Statement,,,,,
The Juvenile and Domestic Relations District Court is a component of the unified court system of the Commonwealth of Virginia,The Juvenile and Domestic Relations District Court is a component of the unified court system of the Commonwealth of Virginia,The Juvenile and Domestic Relations District Court is a component of the unified court system of the Commonwealth of Virginia,The Juvenile and Domestic Relations District Court is a component of the unified court system of the Commonwealth of Virginia,The Juvenile and Domestic Relations District Court is a component of the unified court system of the Commonwealth of Virginia,
subordinate to the Supreme Court and subject to the administrative supervision of the Chief Justice of the Supreme Court in,subordinate to the Supreme Court and subject to the administrative supervision of the Chief Justice of the Supreme Court in,subordinate to the Supreme Court and subject to the administrative supervision of the Chief Justice of the Supreme Court in,subordinate to the Supreme Court and subject to the administrative supervision of the Chief Justice of the Supreme Court in,subordinate to the Supreme Court and subject to the administrative supervision of the Chief Justice of the Supreme Court in,
accordance with Chapter 4.1 of Title 16.1 Code of Virginia. The purpose of the Juvenile and Domestic Relations District Court is,accordance with Chapter 4.1 of Title 16.1 Code of Virginia. The purpose of the Juvenile and Domestic Relations District Court is,accordance with Chapter 4.1 of Title 16.1 Code of Virginia. The purpose of the Juvenile and Domestic Relations District Court is,accordance with Chapter 4.1 of Title 16.1 Code of Virginia. The purpose of the Juvenile and Domestic Relations District Court is,accordance with Chapter 4.1 of Title 16.1 Code of Virginia. The purpose of the Juvenile and Domestic Relations District Court is,
to protect the welfare of the child and family. This court provides impartial and timely services to litigants and the paramount,to protect the welfare of the child and family. This court provides impartial and timely services to litigants and the paramount,to protect the welfare of the child and family. This court provides impartial and timely services to litigants and the paramount,to protect the welfare of the child and family. This court provides impartial and timely services to litigants and the paramount,to protect the welfare of the child and family. This court provides impartial and timely services to litigants and the paramount,
concern is the protection of victims' rights and liberties in accordance with the Code of Virginia.,concern is the protection of victims' rights and liberties in accordance with the Code of Virginia.,concern is the protection of victims' rights and liberties in accordance with the Code of Virginia.,,,
Description of Services Provided,,,,,
The goal of the Juvenile and Domestic Relations District Court is to protect the welfare of children and families. The court does,The goal of the Juvenile and Domestic Relations District Court is to protect the welfare of children and families. The court does,The goal of the Juvenile and Domestic Relations District Court is to protect the welfare of children and families. The court does,The goal of the Juvenile and Domestic Relations District Court is to protect the welfare of children and families. The court does,The goal of the Juvenile and Domestic Relations District Court is to protect the welfare of children and families. The court does,
this by exercising exclusive original jurisdiction over cases involving the following:,this by exercising exclusive original jurisdiction over cases involving the following:,,,,
* Delinquent juveniles and juveniles charged with trafic infractions and violations.,* Delinquent juveniles and juveniles charged with trafic infractions and violations.,,,,
* Children in need of services and supervision and children who have been subjected to abuse and/or neglect.,* Children in need of services and supervision and children who have been subjected to abuse and/or neglect.,* Children in need of services and supervision and children who have been subjected to abuse and/or neglect.,* Children in need of services and supervision and children who have been subjected to abuse and/or neglect.,,
* Family or household members who have been subjected to abuse.,* Family or household members who have been subjected to abuse.,,,,
"* Adults accused of child abuse or neglect , or of offinses againse any child, except for certain labor violations, or in which","* Adults accused of child abuse or neglect , or of offinses againse any child, except for certain labor violations, or in which","* Adults accused of child abuse or neglect , or of offinses againse any child, except for certain labor violations, or in which","* Adults accused of child abuse or neglect , or of offinses againse any child, except for certain labor violations, or in which","* Adults accused of child abuse or neglect , or of offinses againse any child, except for certain labor violations, or in which",
members of their families ar victims.,,,,,
"* Adults accused of abuse of a spouse, ex-spouse, person with whom they have a child in common, or family or household","* Adults accused of abuse of a spouse, ex-spouse, person with whom they have a child in common, or family or household","* Adults accused of abuse of a spouse, ex-spouse, person with whom they have a child in common, or family or household","* Adults accused of abuse of a spouse, ex-spouse, person with whom they have a child in common, or family or household","* Adults accused of abuse of a spouse, ex-spouse, person with whom they have a child in common, or family or household",
member.,,,,,
* Parentage determinations.,,,,,
* Foster care and entrustment agreements and the execution of consent in certain adoption cases.,* Foster care and entrustment agreements and the execution of consent in certain adoption cases.,* Foster care and entrustment agreements and the execution of consent in certain adoption cases.,,,
,,FY 2012,FY 2013,FY 2013,FY 2014
Expenditure Categories,,Actual,Adopted,Amended,Adopted
Other Operating Expenses,,"11,718","20,325","20,325","20,325"
Internal Service Charges,,"7,594","27,798","27,798","9,638"
,Net Budget,"19,312","48,123","48,123","29,963"
,Total Budget,"19,312","48,123","48,123","29,963"
,,FY 2012,FY 2013,FY 2013,FY 2014
Funding Sources,,Actual,Adopted,Amended,Adopted
100 General Fund,,"19,312","48,123","48,123","29,963"
,Total Funding,"19,312","48,123","48,123","29,963"
Strategic Goals,,,,,
• Clients receive a speedy and fair trial,,,,,
• Cases are timely,,,,,
• Excellent customer service,,,,,
Outcomes and Accomplishments,,,,,
* Successful move into the new Judicial Center Offices.,,,,,
Fiscal Year 2014,7 - 8,,,,Judicial
,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,Judicial,,,,
Juvenile Court Services,Juvenile Court Services,Juvenile Court Services,,,
Business Unit Mission Statement,,,,,
The Department of Juvenile Justice's core function is to protect the public through a balanced approach of comprehensive,The Department of Juvenile Justice's core function is to protect the public through a balanced approach of comprehensive,The Department of Juvenile Justice's core function is to protect the public through a balanced approach of comprehensive,The Department of Juvenile Justice's core function is to protect the public through a balanced approach of comprehensive,The Department of Juvenile Justice's core function is to protect the public through a balanced approach of comprehensive,
"services that prevent and reduce juvenile delinquency through partnerships with families, schools, communities, law","services that prevent and reduce juvenile delinquency through partnerships with families, schools, communities, law","services that prevent and reduce juvenile delinquency through partnerships with families, schools, communities, law","services that prevent and reduce juvenile delinquency through partnerships with families, schools, communities, law","services that prevent and reduce juvenile delinquency through partnerships with families, schools, communities, law",
"enforcement and other state agencies, while providing the opportunity for delinquent youth to develop into responsible and","enforcement and other state agencies, while providing the opportunity for delinquent youth to develop into responsible and","enforcement and other state agencies, while providing the opportunity for delinquent youth to develop into responsible and","enforcement and other state agencies, while providing the opportunity for delinquent youth to develop into responsible and","enforcement and other state agencies, while providing the opportunity for delinquent youth to develop into responsible and",
productive citizens. Third District Juvenile Court Services (Portsmouth Court Services) is a sub-organizational community entity,productive citizens. Third District Juvenile Court Services (Portsmouth Court Services) is a sub-organizational community entity,productive citizens. Third District Juvenile Court Services (Portsmouth Court Services) is a sub-organizational community entity,productive citizens. Third District Juvenile Court Services (Portsmouth Court Services) is a sub-organizational community entity,productive citizens. Third District Juvenile Court Services (Portsmouth Court Services) is a sub-organizational community entity,
within the Commonwealth of Virginia's Department of Juvenile Justice (1 of 31 throughout the Commonwealth) and serves the,within the Commonwealth of Virginia's Department of Juvenile Justice (1 of 31 throughout the Commonwealth) and serves the,within the Commonwealth of Virginia's Department of Juvenile Justice (1 of 31 throughout the Commonwealth) and serves the,within the Commonwealth of Virginia's Department of Juvenile Justice (1 of 31 throughout the Commonwealth) and serves the,within the Commonwealth of Virginia's Department of Juvenile Justice (1 of 31 throughout the Commonwealth) and serves the,
City of Portsmouth and the Portsmouth Juvenile and Domestic Relations Court.,City of Portsmouth and the Portsmouth Juvenile and Domestic Relations Court.,,,,
Description of Services Provided,,,,,
"The Juvenile Court Services Unit utilizes pre-dispositional and post-dispositional programs/services, which are obtained through","The Juvenile Court Services Unit utilizes pre-dispositional and post-dispositional programs/services, which are obtained through","The Juvenile Court Services Unit utilizes pre-dispositional and post-dispositional programs/services, which are obtained through","The Juvenile Court Services Unit utilizes pre-dispositional and post-dispositional programs/services, which are obtained through","The Juvenile Court Services Unit utilizes pre-dispositional and post-dispositional programs/services, which are obtained through",
"""alternative to secure detention"" referrals to the Tidewater Youth Services (TYS; formerly named Tidewater Regional Group","""alternative to secure detention"" referrals to the Tidewater Youth Services (TYS; formerly named Tidewater Regional Group","""alternative to secure detention"" referrals to the Tidewater Youth Services (TYS; formerly named Tidewater Regional Group","""alternative to secure detention"" referrals to the Tidewater Youth Services (TYS; formerly named Tidewater Regional Group","""alternative to secure detention"" referrals to the Tidewater Youth Services (TYS; formerly named Tidewater Regional Group",
Home) and secure detention placements in Chesapeake Juvenile Services (formerly named the Tidewater Detention Home). All,Home) and secure detention placements in Chesapeake Juvenile Services (formerly named the Tidewater Detention Home). All,Home) and secure detention placements in Chesapeake Juvenile Services (formerly named the Tidewater Detention Home). All,Home) and secure detention placements in Chesapeake Juvenile Services (formerly named the Tidewater Detention Home). All,Home) and secure detention placements in Chesapeake Juvenile Services (formerly named the Tidewater Detention Home). All,
"of these programs/services/placements complement the intake, probation, parole and social history services provided to the","of these programs/services/placements complement the intake, probation, parole and social history services provided to the","of these programs/services/placements complement the intake, probation, parole and social history services provided to the","of these programs/services/placements complement the intake, probation, parole and social history services provided to the","of these programs/services/placements complement the intake, probation, parole and social history services provided to the",
Portsmouth Juvenile and Domestic Relations Court by the Third District Court Service Unit. The secure detention placements at,Portsmouth Juvenile and Domestic Relations Court by the Third District Court Service Unit. The secure detention placements at,Portsmouth Juvenile and Domestic Relations Court by the Third District Court Service Unit. The secure detention placements at,Portsmouth Juvenile and Domestic Relations Court by the Third District Court Service Unit. The secure detention placements at,Portsmouth Juvenile and Domestic Relations Court by the Third District Court Service Unit. The secure detention placements at,
"Chesapeake Juvenile Services are critical to public safety, the safety of the youths and when the court deems necessary the","Chesapeake Juvenile Services are critical to public safety, the safety of the youths and when the court deems necessary the","Chesapeake Juvenile Services are critical to public safety, the safety of the youths and when the court deems necessary the","Chesapeake Juvenile Services are critical to public safety, the safety of the youths and when the court deems necessary the","Chesapeake Juvenile Services are critical to public safety, the safety of the youths and when the court deems necessary the",
"assurance that a youth will appear in juvenile court, as prescribed in the Code of Virginia. The TYS ""alternative to secure","assurance that a youth will appear in juvenile court, as prescribed in the Code of Virginia. The TYS ""alternative to secure","assurance that a youth will appear in juvenile court, as prescribed in the Code of Virginia. The TYS ""alternative to secure","assurance that a youth will appear in juvenile court, as prescribed in the Code of Virginia. The TYS ""alternative to secure","assurance that a youth will appear in juvenile court, as prescribed in the Code of Virginia. The TYS ""alternative to secure",
"detention"" referrals provide critical alternatives to secure detention referrals at a substantial cost savings.","detention"" referrals provide critical alternatives to secure detention referrals at a substantial cost savings.","detention"" referrals provide critical alternatives to secure detention referrals at a substantial cost savings.","detention"" referrals provide critical alternatives to secure detention referrals at a substantial cost savings.",,
Juvenile Court Services include:,,,,,
* Intake processing of juvenile and domestic relations matters for the Court that includes the use of diversionary alternatives to,* Intake processing of juvenile and domestic relations matters for the Court that includes the use of diversionary alternatives to,* Intake processing of juvenile and domestic relations matters for the Court that includes the use of diversionary alternatives to,* Intake processing of juvenile and domestic relations matters for the Court that includes the use of diversionary alternatives to,* Intake processing of juvenile and domestic relations matters for the Court that includes the use of diversionary alternatives to,
court and the processing of matters referred to the Portsmouth Juvenile and Domestic Relations docket.,court and the processing of matters referred to the Portsmouth Juvenile and Domestic Relations docket.,court and the processing of matters referred to the Portsmouth Juvenile and Domestic Relations docket.,court and the processing of matters referred to the Portsmouth Juvenile and Domestic Relations docket.,,
* Court ordered pre-dispositional investigations and recommendations to assist the Portsmouth Juvenile and Domestic,* Court ordered pre-dispositional investigations and recommendations to assist the Portsmouth Juvenile and Domestic,* Court ordered pre-dispositional investigations and recommendations to assist the Portsmouth Juvenile and Domestic,* Court ordered pre-dispositional investigations and recommendations to assist the Portsmouth Juvenile and Domestic,* Court ordered pre-dispositional investigations and recommendations to assist the Portsmouth Juvenile and Domestic,
Relations Court in making final dispositions which includes the use of Tidewater Youth Services residential and non-residential,Relations Court in making final dispositions which includes the use of Tidewater Youth Services residential and non-residential,Relations Court in making final dispositions which includes the use of Tidewater Youth Services residential and non-residential,Relations Court in making final dispositions which includes the use of Tidewater Youth Services residential and non-residential,Relations Court in making final dispositions which includes the use of Tidewater Youth Services residential and non-residential,
services.,,,,,
* Probation supervision,,,,,
* Parole supervision,,,,,
* Special services/placement referrals to the Tidewater Youth Services and other entities to support Portsmouth Juvenile and,* Special services/placement referrals to the Tidewater Youth Services and other entities to support Portsmouth Juvenile and,* Special services/placement referrals to the Tidewater Youth Services and other entities to support Portsmouth Juvenile and,* Special services/placement referrals to the Tidewater Youth Services and other entities to support Portsmouth Juvenile and,* Special services/placement referrals to the Tidewater Youth Services and other entities to support Portsmouth Juvenile and,
"Domestic Relations Court dispositions, including referrals to enhance probation and parole supervision.","Domestic Relations Court dispositions, including referrals to enhance probation and parole supervision.","Domestic Relations Court dispositions, including referrals to enhance probation and parole supervision.","Domestic Relations Court dispositions, including referrals to enhance probation and parole supervision.",,
,,FY 2012,FY 2013,FY 2013,FY 2014
Expenditure Categories,,Actual,Adopted,Amended,Adopted
Other Operating Expenses,,"918,488","1,176,913","1,176,913","1,176,913"
Internal Service Charges,,"3,621","21,743","21,743","3,978"
,Net Budget,"922,109","1,198,656","1,198,656","1,180,891"
,Total Budget,"922,109","1,198,656","1,198,656","1,180,891"
,,FY 2012,FY 2013,FY 2013,FY 2014
Funding Sources,,Actual,Adopted,Amended,Adopted
100 General Fund,,"922,109","1,198,656","1,198,656","1,180,891"
,Total Funding,"922,109","1,198,656","1,198,656","1,180,891"
Strategic Goals,,,,,
"To achieve appropriate public safety recommendations and referrals for juveniles, which include the following:","To achieve appropriate public safety recommendations and referrals for juveniles, which include the following:","To achieve appropriate public safety recommendations and referrals for juveniles, which include the following:","To achieve appropriate public safety recommendations and referrals for juveniles, which include the following:",,
* Pre-disposition secure detention placement,,,,,
* Appropriate alternative and less expensive services and programs,* Appropriate alternative and less expensive services and programs,,,,
Outcomes and Accomplishments,,,,,
Positive outcomes are impacted by the availability of the graduated sanctions and services purchased via the referrals to,Positive outcomes are impacted by the availability of the graduated sanctions and services purchased via the referrals to,Positive outcomes are impacted by the availability of the graduated sanctions and services purchased via the referrals to,Positive outcomes are impacted by the availability of the graduated sanctions and services purchased via the referrals to,Positive outcomes are impacted by the availability of the graduated sanctions and services purchased via the referrals to,
Chesapeake Juvenile Services (secure detention) and the Tidewater Youth Services detention alternative programming. It has,Chesapeake Juvenile Services (secure detention) and the Tidewater Youth Services detention alternative programming. It has,Chesapeake Juvenile Services (secure detention) and the Tidewater Youth Services detention alternative programming. It has,Chesapeake Juvenile Services (secure detention) and the Tidewater Youth Services detention alternative programming. It has,Chesapeake Juvenile Services (secure detention) and the Tidewater Youth Services detention alternative programming. It has,
been demonstrated that the services provided by these referrals contribute significantly to a reduction in delinquency and,been demonstrated that the services provided by these referrals contribute significantly to a reduction in delinquency and,been demonstrated that the services provided by these referrals contribute significantly to a reduction in delinquency and,been demonstrated that the services provided by these referrals contribute significantly to a reduction in delinquency and,been demonstrated that the services provided by these referrals contribute significantly to a reduction in delinquency and,
recidivism.,,,,,
Fiscal Year 2014,7 - 9,,,,Judicial
,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,Judicial,,,,
,Commonwealth Attorney,Commonwealth Attorney,,,
Business Unit Mission Statement,,,,,
"In affiliation with Local, State and Federal Law Enforcement Authorities, the Commonwealth Attorney is a constitutional officer","In affiliation with Local, State and Federal Law Enforcement Authorities, the Commonwealth Attorney is a constitutional officer","In affiliation with Local, State and Federal Law Enforcement Authorities, the Commonwealth Attorney is a constitutional officer","In affiliation with Local, State and Federal Law Enforcement Authorities, the Commonwealth Attorney is a constitutional officer","In affiliation with Local, State and Federal Law Enforcement Authorities, the Commonwealth Attorney is a constitutional officer",
"elected for a term of four year. The mission of this office is to courageously, aggressively and expeditiously challenge individual","elected for a term of four year. The mission of this office is to courageously, aggressively and expeditiously challenge individual","elected for a term of four year. The mission of this office is to courageously, aggressively and expeditiously challenge individual","elected for a term of four year. The mission of this office is to courageously, aggressively and expeditiously challenge individual","elected for a term of four year. The mission of this office is to courageously, aggressively and expeditiously challenge individual",
"criminal activity; to oppose crime and promote justice without fear of personal, professional, or political consequences; to","criminal activity; to oppose crime and promote justice without fear of personal, professional, or political consequences; to","criminal activity; to oppose crime and promote justice without fear of personal, professional, or political consequences; to","criminal activity; to oppose crime and promote justice without fear of personal, professional, or political consequences; to","criminal activity; to oppose crime and promote justice without fear of personal, professional, or political consequences; to",
"execute justice without regard to race, religion, gender, political affiliation or socio-economic status; to employ all the","execute justice without regard to race, religion, gender, political affiliation or socio-economic status; to employ all the","execute justice without regard to race, religion, gender, political affiliation or socio-economic status; to employ all the","execute justice without regard to race, religion, gender, political affiliation or socio-economic status; to employ all the","execute justice without regard to race, religion, gender, political affiliation or socio-economic status; to employ all the",
department’s resources objectively fostering a crime free community while nurturing strong moral development and personal,department’s resources objectively fostering a crime free community while nurturing strong moral development and personal,department’s resources objectively fostering a crime free community while nurturing strong moral development and personal,department’s resources objectively fostering a crime free community while nurturing strong moral development and personal,department’s resources objectively fostering a crime free community while nurturing strong moral development and personal,
responsibility; and finally to earn the citizenry’s trust and respect in which we are honored to serve within Portsmouth and,responsibility; and finally to earn the citizenry’s trust and respect in which we are honored to serve within Portsmouth and,responsibility; and finally to earn the citizenry’s trust and respect in which we are honored to serve within Portsmouth and,responsibility; and finally to earn the citizenry’s trust and respect in which we are honored to serve within Portsmouth and,responsibility; and finally to earn the citizenry’s trust and respect in which we are honored to serve within Portsmouth and,
throughout the Commonwealth of Virginia.,,,,,
Description of Services Provided,,,,,
The Commonwealth Attorneys Office is responsible for prosecuting the City of Portsmouth's criminal offenders. This office,The Commonwealth Attorneys Office is responsible for prosecuting the City of Portsmouth's criminal offenders. This office,The Commonwealth Attorneys Office is responsible for prosecuting the City of Portsmouth's criminal offenders. This office,The Commonwealth Attorneys Office is responsible for prosecuting the City of Portsmouth's criminal offenders. This office,The Commonwealth Attorneys Office is responsible for prosecuting the City of Portsmouth's criminal offenders. This office,
prosecutes felony and most misdemeanor cases including Driving Under the Influence and Domestic Violence cases. This office,prosecutes felony and most misdemeanor cases including Driving Under the Influence and Domestic Violence cases. This office,prosecutes felony and most misdemeanor cases including Driving Under the Influence and Domestic Violence cases. This office,prosecutes felony and most misdemeanor cases including Driving Under the Influence and Domestic Violence cases. This office,prosecutes felony and most misdemeanor cases including Driving Under the Influence and Domestic Violence cases. This office,
also is responsible for fielding questions from the citizens of Portsmouth on criminal issues. The Office of the Commonwealth,also is responsible for fielding questions from the citizens of Portsmouth on criminal issues. The Office of the Commonwealth,also is responsible for fielding questions from the citizens of Portsmouth on criminal issues. The Office of the Commonwealth,also is responsible for fielding questions from the citizens of Portsmouth on criminal issues. The Office of the Commonwealth,also is responsible for fielding questions from the citizens of Portsmouth on criminal issues. The Office of the Commonwealth,
"Attorney administers one grant program, the Victim/Witness program which provides direct service for criminal victims and","Attorney administers one grant program, the Victim/Witness program which provides direct service for criminal victims and","Attorney administers one grant program, the Victim/Witness program which provides direct service for criminal victims and","Attorney administers one grant program, the Victim/Witness program which provides direct service for criminal victims and","Attorney administers one grant program, the Victim/Witness program which provides direct service for criminal victims and",
witnesses. This grant provides funding for six full-time appointees. One attorney is dedicated to the prosecution of violent,witnesses. This grant provides funding for six full-time appointees. One attorney is dedicated to the prosecution of violent,witnesses. This grant provides funding for six full-time appointees. One attorney is dedicated to the prosecution of violent,witnesses. This grant provides funding for six full-time appointees. One attorney is dedicated to the prosecution of violent,witnesses. This grant provides funding for six full-time appointees. One attorney is dedicated to the prosecution of violent,
crimes against women.,,,,,
,,FY 2012,FY 2013,FY 2013,FY 2014
Expenditure Categories,,Actual,Adopted,Amended,Adopted
Salaries,,"1,458,085","1,550,680","1,510,580","1,758,302"
Allowances,,"367,957","367,970","387,970","484,252"
Benefits,,"513,204","470,461","470,461","543,701"
Other Operating Expenses,,"66,579","69,160","89,260","92,350"
Internal Service Charges,,"78,506","105,831","105,831","101,872"
,Net Budget,"2,484,332","2,564,102","2,564,102","2,980,477"
,Total Budget,"2,484,332","2,564,102","2,564,102","2,980,477"
,,FY 2012,FY 2013,FY 2013,FY 2014
Funding Sources,,Actual,Adopted,Amended,Adopted
100 General Fund,,"2,484,332","2,564,102","2,564,102","2,980,477"
,Total Funding,"2,484,332","2,564,102","2,564,102","2,980,477"
Strategic Goals,,,,,
"* To effectively, aggressively, and expeditiously prosecute the City of Portsmouth’s criminal purveyors ultimately fostering a","* To effectively, aggressively, and expeditiously prosecute the City of Portsmouth’s criminal purveyors ultimately fostering a","* To effectively, aggressively, and expeditiously prosecute the City of Portsmouth’s criminal purveyors ultimately fostering a","* To effectively, aggressively, and expeditiously prosecute the City of Portsmouth’s criminal purveyors ultimately fostering a","* To effectively, aggressively, and expeditiously prosecute the City of Portsmouth’s criminal purveyors ultimately fostering a",
crime free community.,,,,,
* To stem the rising tide of violent crime in the City of Portsmouth by building solid relationships with the police department and,* To stem the rising tide of violent crime in the City of Portsmouth by building solid relationships with the police department and,* To stem the rising tide of violent crime in the City of Portsmouth by building solid relationships with the police department and,* To stem the rising tide of violent crime in the City of Portsmouth by building solid relationships with the police department and,* To stem the rising tide of violent crime in the City of Portsmouth by building solid relationships with the police department and,
other law enforcement agencies.,,,,,
