           SALARIES                       90,930      89,774      90,918     90,918      68,283    (22,635)   (24.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­STATE                220,597     231,491     246,288    246,288     288,466     42,178     17.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                 4,600       8,944          0          0           0          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES­STATE          12,710          0       12,223     12,223      14,575      2,352     19.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME               3,500        927       1,750       1,750       1,750         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                           25,424      24,225      26,865     26,865      28,540      1,675      6.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                            34,766      35,498      45,523     45,523      48,161      2,638      5.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           HMP                            24,922      23,676      17,306     17,306      30,912     13,606     78.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0       4,114       4,114       3,567      (547)    (13.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              465        396         562        562         767         205     36.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           LEGAL SERVICES                  2,500       (311)      2,500       2,500       2,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PROGRAMMING SERVICES            6,126       4,855      4,225       4,225       4,109      (116)     (2.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           REPAIR & MAINTAIN                 691         78       1,283       1,283       1,417        134     10.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT              1,100        947       1,099       1,099       1,050       (49)     (4.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PRINTING                        9,990      11,075      10,554     10,554      12,940      2,386     22.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           ADVERTISING                       700        470         462        462         231       (231)    (50.0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PURCHASE SERVICES/GOVMT        40,100      35,109      20,470     20,470      34,485     14,015     68.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                        56,251      58,604      54,163     54,163      56,866      2,703      5.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                       3,612       3,106      3,606       3,606       3,489      (117)     (3.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           LEASE/RENT OF EQUIPMENT         6,789       5,644      6,498       6,498       6,499         1       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                             36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 = Page 42 =,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                    FY 2008 General Fund Expenditure Budget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                      FY 06 Final   FY 06 Actual  FY 07 Original  FY 07 Expected  FY 08  Adopted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                   Account Title       Budget     Expenditures  Budget    Budget      Budget   Dollar Change  % Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAINING                        5,977       4,494      6,364       6,364       5,275     (1,089)   (17.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           DUES & MEMBERSHIP               1,059       1,423      1,075       1,075       1,085        10       0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OFFICE SUPPLIES                 4,000       3,763      3,740       3,740       2,818      (922)    (24.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           BOOKS & SUBSCRIPTIONS             200        288         225        225         290         65      28.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           CAPITAL OUTLAY NEW              2,223       2,223      2,664       2,664       2,900        236      8.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   559,232    546,701     564,477    564,477     620,975      56,498    10.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            FINANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES                      190,512     191,625     205,219    205,219     216,768     11,549      5.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                    0        1,405        300        300        1,000        700    233.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME               1,000        258         700        700         700          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                           14,651      13,905      15,776     15,776      16,713        937      5.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                            21,261      21,431      27,705     27,705      29,264      1,559      5.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           HMP                            15,471      15,119      14,220     14,220      15,636      1,416     10.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0       2,504       2,504       2,168      (336)    (13.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              268        228         330        330         449         119     36.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PROFESSIONAL SERVICES             550        483         550        550         550          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           REPAIR & MAINTAIN                 300          0         300        300         300          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT              5,632       4,610      6,087       6,087       4,958     (1,129)   (18.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PRINTING                        4,474       4,256      4,455       4,455       4,400       (55)     (1.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                           200        106         200        200         200          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                       2,800       1,602      2,500       2,500       2,300      (200)     (8.0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAINING                        4,450       4,672      4,450       4,450       4,555        105      2.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           DUES & MEMBERSHIP               1,171       1,551      1,191       1,191       1,291        100      8.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OFFICE SUPPLIES                 4,800       4,285      4,800       4,800       4,800         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           BOOKS & SUBSCRIPTIONS             500        795         500        500         500          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           CAPITAL OUTLAY NEW              2,000       2,405      2,000       2,000       2,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   270,040    268,736     293,787    293,787     308,552      14,765     5.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            INFORMATION TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES                      418,843     404,541     523,382    523,382     538,014     14,632      2.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                50,683      49,273      34,242     34,242      37,809      3,567     10.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME               1,500       4,419      1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                           36,034      33,313      42,773     42,773      44,165      1,392      3.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                            46,743      44,920      70,657     70,657      72,632      1,975      2.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           HMP                            37,804      36,245      43,265     43,265      39,132     (4,133)    (9.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0       6,385       6,385       5,380     (1,005)   (15.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              659        562         895        895        1,186        291     32.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PROFESSIONAL SERVICES           2,000       8,113      2,000       2,000       2,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           COMPUTER LICENSES             165,544     166,292     165,404    165,404     185,600     20,196     12.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           REPAIR & MAINTAIN                 300       1,490        300        300         300          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT             10,000       8,686      12,000     12,000      12,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PRINTING                        1,500       1,730      1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                             37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 = Page 43 =,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                    FY 2008 General Fund Expenditure Budget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                      FY 06 Final   FY 06 Actual  FY 07 Original  FY 07 Expected  FY 08  Adopted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                   Account Title       Budget     Expenditures  Budget    Budget      Budget   Dollar Change  % Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                           300         77         300        300         300          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                      12,000       8,795      10,000     10,000      10,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELECOMMUNICATION LINES        15,464      17,598      15,260     15,260      15,260         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAINING                        8,000       6,038      8,000       8,000       8,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           DUES & MEMBERSHIP                 700        467         700        700         700          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OFFICE SUPPLIES                 1,700       1,063      1,700       1,700       1,700         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           AUTOMOTIVE SUPPLIES                0        1,076      1,200       1,200       1,200         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           BOOKS & SUBSCRIPTIONS           1,000        350       1,000       1,000       1,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           DATA  PROCESSING SUPPLIES       2,500       1,185      2,500       2,500       2,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           CAPITAL OUTLAY NEW              7,000         27       7,000       7,000       7,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FURNITURE/FIXTURES­NEW          1,500       1,519      1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           EDP EQUIPMENT                  12,000       8,182      12,000     12,000      12,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   833,774    805,960     965,463    965,463    1,002,378     36,915     3.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            PURCHASING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES                      126,337     125,977     134,692    118,831     135,723     16,892     14.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                    0          59           0      18,100      19,964      1,864     10.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME               1,000        334       2,000       1,000       2,000      1,000    100.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                            9,741       9,443      10,457     10,342      12,063      1,721     16.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                            14,099      14,099      18,183     15,600      18,323      2,723     17.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           HMP                             6,862       6,280      6,172       7,988      10,584      2,596     32.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0       1,643       1,306       1,357        51       3.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              178        152         219        199         324         125     62.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PROFESSIONAL SERVICES           3,000          0       3,000       3,000       3,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           REPAIR & MAINTAIN                 200          0         200        200         300         100     50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           REPAIR & MAINTAIN/EQUIP           400          0         400        400         400          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT              6,444       5,609      6,444       6,444       7,450      1,006     15.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PRINTING                        1,500        620       1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           ADVERTISING                    12,000      11,221      19,200     19,200      20,000        800      4.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                        48,107      46,549      49,412     49,412      48,290     (1,122)    (2.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                       3,355       1,631      2,395       2,395       2,100      (295)    (12.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           LEASE/RENT OF EQUIPMENT         5,208       5,197      5,210       5,210       4,850      (360)     (6.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAINING                        4,625       2,279      5,825       5,825       5,825         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           DUES & MEMBERSHIP                 500        420         602        602         455       (147)    (24.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OFFICE SUPPLIES                 4,000       4,152      4,350       4,350       5,200        850     19.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           BOOKS & SUBSCRIPTIONS           1,168       1,134      1,325       1,325       1,650        325     24.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OTHER OPERATING SUPPLIES           0        (560)          0          0           0          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           INVENTORY SUPPLIES              2,700       (981)      2,700       2,700       3,000        300     11.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           COPY SUPPLIES                     500          0         500        500         500          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           CAPITAL OUTLAY NEW              1,200        984       1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           EDP EQUIPMENT                   1,200       1,143      1,200       1,200       1,200         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   254,324    235,741     279,129    279,129     307,558      28,429    10.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                             38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 = Page 44 =,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                    FY 2008 General Fund Expenditure Budget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                      FY 06 Final   FY 06 Actual  FY 07 Original  FY 07 Expected  FY 08  Adopted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                   Account Title       Budget     Expenditures  Budget    Budget      Budget   Dollar Change  % Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            INSURANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VEHICLE INSURANCE              65,134      55,322      69,693     69,693      68,100     (1,593)    (2.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SURETY BOND PAYMENTS              250        250         250        250         250          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VOLUNTEER ACCIDENT INS             0           0       4,560       4,560       4,700        140      3.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GENERAL LIABILITY INSUR        62,358      61,298      65,476     65,476      40,404    (25,072)   (38.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PROPERTY INSURANCE             54,599      61,419      59,544     59,544      49,428    (10,116)   (17.0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   182,341    178,288     199,523    199,523     162,882    (36,641)   (18.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            HOUSING DEPARTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES                       75,324      71,651      78,545     78,545      84,652      6,107      7.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                 1,700       1,948      9,656       9,656       9,857        201      2.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME                 650        716       1,000       1,000       1,200        200     20.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                            6,080       5,815      6,826       6,826       7,459        633      9.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                             8,406       7,996      10,604     10,604      11,428        824      7.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0         958        958         847       (111)    (11.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              681        580       1,105       1,105       1,955        850     76.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT                440          0         325        325         440         115     35.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                           990       1,184      1,190       1,190       1,285        95       8.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                       1,045        570       1,045       1,045       1,045         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAVEL­MILEAGE                  2,200       2,940      2,500       2,500       2,750        250     10.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAINING                        1,000        502       1,000       1,000       1,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TRAVEL­VEHICLE ALLOWANCE        1,800       1,800      1,800       1,800       1,800         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           OFFICE SUPPLIES                 1,600       1,558      1,600       1,600       1,600         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           CAPITAL OUTLAY NEW                500        620         500      10,700        500     (10,200)   (95.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Subtotal for Organization   102,416     97,882     118,654    128,854     127,818     (1,036)    (0.8%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            REGISTRAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Dept. Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES                       27,963      29,380      28,802     28,802      30,257      1,455      5.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­STATE                 42,195      43,278      45,080     45,080      46,883      1,803      4.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           PART TIME WAGES                19,500       8,009      19,500     19,500      20,000        500      2.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­ELECT OFFIC           27,000      24,760      27,000     27,000      27,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           SALARIES­OVERTIME               2,000        791       2,000       2,000       2,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           BOARD MEMBER SALARIES           7,102       7,284      7,744       7,744       7,891        147      1.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           FICA                            7,555       6,404      7,889       7,889       8,188        299      3.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           VRS                             4,709       7,951      9,974       9,974      10,414        440      4.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           HMP                             6,020       5,715      5,234       5,234       6,120        886     16.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           GROUP LIFE                         0           0         901        901         771       (130)    (14.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           WORKERS COMPENSATION              138        118         165        165         220         55      33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           MAINT SVC CONTRACT              1,000        466       1,000       1,000       1,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           ADVERTISING                     1,000        451       1,500       1,500       1,500         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           POSTAGE                           100         62         100        100         100          0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
           TELEPHONE                       2,000       1,461      2,000       2,000       2,000         0       0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                             39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 = Page 45 =,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
