,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural",
,Business Center Index,
Organizational Chart,,2
Business Center Summary,,3
Department Of Museums,,4
Department Of Public Library,,7
Law Library,,9
Golf Services,,10
"Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration",11
"Parks, Recreation and Leisure Services - Parks","Parks, Recreation and Leisure Services - Parks",13
"Parks, Recreation and Leisure Services - Recreation","Parks, Recreation and Leisure Services - Recreation",15
Recreation Fund,,16
Fiscal Year 2012,1,"Parks, Recreation, and Cultural"
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural",
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,126,
,Museums,
,Positions =,25
,Public Library,
,Positions =,29
,Golf Services Fund,
,Positions =,17
,"Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration"
,Positions =,55
Fiscal Year 2012,2,"Parks, Recreation, and Cultural"
,City of Portsmouth,City of Portsmouth,,,,
"houses a comprehensive collection of materials, free programming for all ages, in addition to computer and Internet access.","houses a comprehensive collection of materials, free programming for all ages, in addition to computer and Internet access.","houses a comprehensive collection of materials, free programming for all ages, in addition to computer and Internet access.","houses a comprehensive collection of materials, free programming for all ages, in addition to computer and Internet access.","houses a comprehensive collection of materials, free programming for all ages, in addition to computer and Internet access.",,
"Basic literacy needs are met through program and material offerings which encourage a love of reading, books, and lifelong","Basic literacy needs are met through program and material offerings which encourage a love of reading, books, and lifelong","Basic literacy needs are met through program and material offerings which encourage a love of reading, books, and lifelong","Basic literacy needs are met through program and material offerings which encourage a love of reading, books, and lifelong","Basic literacy needs are met through program and material offerings which encourage a love of reading, books, and lifelong",,
,learning.,,,,,
•The commons area & leisure services function enhances quality of life by offering community for citizens to interact with,•The commons area & leisure services function enhances quality of life by offering community for citizens to interact with,•The commons area & leisure services function enhances quality of life by offering community for citizens to interact with,•The commons area & leisure services function enhances quality of life by offering community for citizens to interact with,•The commons area & leisure services function enhances quality of life by offering community for citizens to interact with,,
others and participate on discourse.,,,,,,
"•Citizens rely on the Library to provide reliable information by government, health, and community service agencies. They also","•Citizens rely on the Library to provide reliable information by government, health, and community service agencies. They also","•Citizens rely on the Library to provide reliable information by government, health, and community service agencies. They also","•Citizens rely on the Library to provide reliable information by government, health, and community service agencies. They also","•Citizens rely on the Library to provide reliable information by government, health, and community service agencies. They also",,
have the ability to access information and services directly through library Internet accessible computers.,have the ability to access information and services directly through library Internet accessible computers.,have the ability to access information and services directly through library Internet accessible computers.,have the ability to access information and services directly through library Internet accessible computers.,,,
"•Early literacy programming is essential to reaching our youngest citizens in support of literacy initiatives, promoting the","•Early literacy programming is essential to reaching our youngest citizens in support of literacy initiatives, promoting the","•Early literacy programming is essential to reaching our youngest citizens in support of literacy initiatives, promoting the","•Early literacy programming is essential to reaching our youngest citizens in support of literacy initiatives, promoting the","•Early literacy programming is essential to reaching our youngest citizens in support of literacy initiatives, promoting the",,
development of literacy skills starting at birth up to pre-school age while encouraging positive interactions between children,development of literacy skills starting at birth up to pre-school age while encouraging positive interactions between children,development of literacy skills starting at birth up to pre-school age while encouraging positive interactions between children,development of literacy skills starting at birth up to pre-school age while encouraging positive interactions between children,development of literacy skills starting at birth up to pre-school age while encouraging positive interactions between children,,
,and their parents.,,,,,
•Local history & genealogy resources are available in the Main Library and through online resources purchased by the library.,•Local history & genealogy resources are available in the Main Library and through online resources purchased by the library.,•Local history & genealogy resources are available in the Main Library and through online resources purchased by the library.,•Local history & genealogy resources are available in the Main Library and through online resources purchased by the library.,•Local history & genealogy resources are available in the Main Library and through online resources purchased by the library.,,
"The library serves our citizens by archiving and preserving the history of the City, affording a better understanding of our","The library serves our citizens by archiving and preserving the history of the City, affording a better understanding of our","The library serves our citizens by archiving and preserving the history of the City, affording a better understanding of our","The library serves our citizens by archiving and preserving the history of the City, affording a better understanding of our","The library serves our citizens by archiving and preserving the history of the City, affording a better understanding of our",,
personal and community heritage.,,,,,,
"•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals","•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals","•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals","•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals","•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals","•The Law Library is a state mandated resource housed within the Main Library, offering a variety of resources for professionals",
and citizens who need more information regarding law.,and citizens who need more information regarding law.,,,,,
•The Portsmouth Public Library provides facilities that meet the needs and desires of all citizens. It provides information to the,•The Portsmouth Public Library provides facilities that meet the needs and desires of all citizens. It provides information to the,•The Portsmouth Public Library provides facilities that meet the needs and desires of all citizens. It provides information to the,•The Portsmouth Public Library provides facilities that meet the needs and desires of all citizens. It provides information to the,•The Portsmouth Public Library provides facilities that meet the needs and desires of all citizens. It provides information to the,,
citizens of Portsmouth using the most appropriate technology available and provides a collection of materials and information,citizens of Portsmouth using the most appropriate technology available and provides a collection of materials and information,citizens of Portsmouth using the most appropriate technology available and provides a collection of materials and information,citizens of Portsmouth using the most appropriate technology available and provides a collection of materials and information,citizens of Portsmouth using the most appropriate technology available and provides a collection of materials and information,,
"in all formats that is current, balanced, and culturally diverse. The Portsmouth Public Library provides programs to challenge","in all formats that is current, balanced, and culturally diverse. The Portsmouth Public Library provides programs to challenge","in all formats that is current, balanced, and culturally diverse. The Portsmouth Public Library provides programs to challenge","in all formats that is current, balanced, and culturally diverse. The Portsmouth Public Library provides programs to challenge","in all formats that is current, balanced, and culturally diverse. The Portsmouth Public Library provides programs to challenge",,
"the minds and imaginations of young people and adults and inspire them to develop the skills, passions, and interests that","the minds and imaginations of young people and adults and inspire them to develop the skills, passions, and interests that","the minds and imaginations of young people and adults and inspire them to develop the skills, passions, and interests that","the minds and imaginations of young people and adults and inspire them to develop the skills, passions, and interests that","the minds and imaginations of young people and adults and inspire them to develop the skills, passions, and interests that",,
will help them succeed in school and the world of work.,will help them succeed in school and the world of work.,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"1,275,791","1,322,130",-,"1,200,871","1,200,871"
,Benefits,"507,313","563,426",-,"489,735","489,735"
,Other Operating Expenses,"332,150","340,319",-,"340,319","340,319"
,Internal Service Charges,"123,064","134,372",-,"184,883","171,195"
,Net Budget,"2,238,318","2,360,247",-,"2,215,808","2,202,120"
,Total Budget,"2,238,318","2,360,247",-,"2,215,808","2,202,120"
Total Permanent Positions,Total Permanent Positions,29,29,29,29,29
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"2,238,318","2,360,247",-,"2,215,808","2,202,120"
,Total Funding,"2,238,318","2,360,247",-,"2,215,808","2,202,120"
,Fiscal Year 2012,7,,,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
,Public Library,
Strategic Goals,,
•The Portsmouth Public Library goals are to have library facilities that meet or exceed the information needs and desires of all,•The Portsmouth Public Library goals are to have library facilities that meet or exceed the information needs and desires of all,•The Portsmouth Public Library goals are to have library facilities that meet or exceed the information needs and desires of all
"citizens, and increase the use of their facilities as a meeting place for community organizations. The new Churchland Branch","citizens, and increase the use of their facilities as a meeting place for community organizations. The new Churchland Branch","citizens, and increase the use of their facilities as a meeting place for community organizations. The new Churchland Branch"
"will provide library patrons with innovative library services, larger meeting room space, and emerging technologies enabling","will provide library patrons with innovative library services, larger meeting room space, and emerging technologies enabling","will provide library patrons with innovative library services, larger meeting room space, and emerging technologies enabling"
"patrons to succeed in the information and knowledge based society of the future. The library staff will be knowledgeable, well","patrons to succeed in the information and knowledge based society of the future. The library staff will be knowledgeable, well","patrons to succeed in the information and knowledge based society of the future. The library staff will be knowledgeable, well"
"trained, courteous, and highly qualified to serve and assist library patrons in the use of library resources and technology.","trained, courteous, and highly qualified to serve and assist library patrons in the use of library resources and technology.","trained, courteous, and highly qualified to serve and assist library patrons in the use of library resources and technology."
•The Library will continue to educate and train staff in the best and most current use of technology in order to provide the kind of,•The Library will continue to educate and train staff in the best and most current use of technology in order to provide the kind of,•The Library will continue to educate and train staff in the best and most current use of technology in order to provide the kind of
"service patrons expect and deserve, and will provide a variety of quality in-house programs for the entertainment and education","service patrons expect and deserve, and will provide a variety of quality in-house programs for the entertainment and education","service patrons expect and deserve, and will provide a variety of quality in-house programs for the entertainment and education"
of all citizens to enrich the quality of their lives. Program attendance and return visits to the library for other services will,of all citizens to enrich the quality of their lives. Program attendance and return visits to the library for other services will,of all citizens to enrich the quality of their lives. Program attendance and return visits to the library for other services will
indicate the success of these programs. The Library will sponsor programs that promote family literacy and encourage the,indicate the success of these programs. The Library will sponsor programs that promote family literacy and encourage the,indicate the success of these programs. The Library will sponsor programs that promote family literacy and encourage the
"use of libraries and a love of reading, and will provide a current, balanced and culturally diverse collection of materials and","use of libraries and a love of reading, and will provide a current, balanced and culturally diverse collection of materials and","use of libraries and a love of reading, and will provide a current, balanced and culturally diverse collection of materials and"
"information in various formats, periodically surveying patrons about their wants and needs. The Library will continue to provide","information in various formats, periodically surveying patrons about their wants and needs. The Library will continue to provide","information in various formats, periodically surveying patrons about their wants and needs. The Library will continue to provide"
"a stable, easily accessible automation system that will be current with new technology.","a stable, easily accessible automation system that will be current with new technology.",
Outcomes and Accomplishments,,
One outcome measure indicates that more people are accessing the library on-line to place requests and search the,One outcome measure indicates that more people are accessing the library on-line to place requests and search the,One outcome measure indicates that more people are accessing the library on-line to place requests and search the
databases. The output measures are increasing but the monthly reports illustrate that more than half the population access,databases. The output measures are increasing but the monthly reports illustrate that more than half the population access,databases. The output measures are increasing but the monthly reports illustrate that more than half the population access
the system from a distance. Our web presence and introduction of it's capabilities to walk-in patrons is having an impact. The,the system from a distance. Our web presence and introduction of it's capabilities to walk-in patrons is having an impact. The,the system from a distance. Our web presence and introduction of it's capabilities to walk-in patrons is having an impact. The
BabyGarten and Two-Time evaluation sheets indicate that parents have learned how to effectively engage their child in,BabyGarten and Two-Time evaluation sheets indicate that parents have learned how to effectively engage their child in,BabyGarten and Two-Time evaluation sheets indicate that parents have learned how to effectively engage their child in
"preliteracy exercises and after completion of BabyGarten, enroll in the Two-Time classes to gain more knowledge and skills in","preliteracy exercises and after completion of BabyGarten, enroll in the Two-Time classes to gain more knowledge and skills in","preliteracy exercises and after completion of BabyGarten, enroll in the Two-Time classes to gain more knowledge and skills in"
their children's learning process. Management staff has worked tirelessly on a personnel and program plan for the new,their children's learning process. Management staff has worked tirelessly on a personnel and program plan for the new,their children's learning process. Management staff has worked tirelessly on a personnel and program plan for the new
Churchland Branch with extensive research and dialogue being conducted throughout the system. New technologies have,Churchland Branch with extensive research and dialogue being conducted throughout the system. New technologies have,Churchland Branch with extensive research and dialogue being conducted throughout the system. New technologies have
been incorporated in the new building with assistance and cooperation from the City's Information Technology Department.,been incorporated in the new building with assistance and cooperation from the City's Information Technology Department.,been incorporated in the new building with assistance and cooperation from the City's Information Technology Department.
Fiscal Year 2012,8,"Parks, Recreation, and Cultural"
City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural","Parks, Recreation, and Cultural",,,
Law Library Fund,Law Library Fund,Law Library Fund,,,
Business Unit Mission Statement,,,,,
"To ensure that current and accurate legal resources are accessible to the general public, local business owners, members of","To ensure that current and accurate legal resources are accessible to the general public, local business owners, members of","To ensure that current and accurate legal resources are accessible to the general public, local business owners, members of","To ensure that current and accurate legal resources are accessible to the general public, local business owners, members of","To ensure that current and accurate legal resources are accessible to the general public, local business owners, members of",
"the legal profession and the courts, for the research and practice of law.","the legal profession and the courts, for the research and practice of law.",,,,
Description of Services Provided,,,,,
"The Law Library maintains the City, State and Federal Code publications, along with specialized state resources which assist","The Law Library maintains the City, State and Federal Code publications, along with specialized state resources which assist","The Law Library maintains the City, State and Federal Code publications, along with specialized state resources which assist","The Law Library maintains the City, State and Federal Code publications, along with specialized state resources which assist","The Law Library maintains the City, State and Federal Code publications, along with specialized state resources which assist",
patrons with individual research of legal matters. The Law Library offers Westlaw Patron Access Online Services and Nolo,patrons with individual research of legal matters. The Law Library offers Westlaw Patron Access Online Services and Nolo,patrons with individual research of legal matters. The Law Library offers Westlaw Patron Access Online Services and Nolo,patrons with individual research of legal matters. The Law Library offers Westlaw Patron Access Online Services and Nolo,patrons with individual research of legal matters. The Law Library offers Westlaw Patron Access Online Services and Nolo,
self-help publications. Library hours have been increased to four days a week to provide more services to patrons.,self-help publications. Library hours have been increased to four days a week to provide more services to patrons.,self-help publications. Library hours have been increased to four days a week to provide more services to patrons.,self-help publications. Library hours have been increased to four days a week to provide more services to patrons.,,
,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
Other Operating Expenses,"30,052","33,757",-,"31,026","31,026"
Net Budget,"30,052","33,757",-,"31,026","31,026"
Total Budget,"30,052","33,757",-,"31,026","31,026"
,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Funding Sources,Actual,Adopted,Amended,Adopted,Planned
405 Public Law Library Fund,"30,052","33,757",-,"31,026","31,026"
Total Funding,"30,052","33,757",-,"31,026","31,026"
Fiscal Year 2012,9,,,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural","Parks, Recreation, and Cultural",,,
,Golf Services Fund,Golf Services Fund,,,,
Business Unit Mission Statement,,,,,,
"For all citizens and golf course patrons, the City is committed to providing excellent golf facilities and a coordinated golf","For all citizens and golf course patrons, the City is committed to providing excellent golf facilities and a coordinated golf","For all citizens and golf course patrons, the City is committed to providing excellent golf facilities and a coordinated golf","For all citizens and golf course patrons, the City is committed to providing excellent golf facilities and a coordinated golf","For all citizens and golf course patrons, the City is committed to providing excellent golf facilities and a coordinated golf",,
"program. This includes course access, instruction, education, and competition. The mission will be accomplished within the","program. This includes course access, instruction, education, and competition. The mission will be accomplished within the","program. This includes course access, instruction, education, and competition. The mission will be accomplished within the","program. This includes course access, instruction, education, and competition. The mission will be accomplished within the","program. This includes course access, instruction, education, and competition. The mission will be accomplished within the",,
established economic guidelines and City of Portsmouth constraints.,established economic guidelines and City of Portsmouth constraints.,,,,,
Description of Services Provided,,,,,,
"The Golf Fund provides overall policy management of the golf course, tournament bookings, interpretation of golf rules for","The Golf Fund provides overall policy management of the golf course, tournament bookings, interpretation of golf rules for","The Golf Fund provides overall policy management of the golf course, tournament bookings, interpretation of golf rules for","The Golf Fund provides overall policy management of the golf course, tournament bookings, interpretation of golf rules for","The Golf Fund provides overall policy management of the golf course, tournament bookings, interpretation of golf rules for",,
"tournament players, monitoring of the food service contracts for all course operations, oversight of the maintenance, upkeep","tournament players, monitoring of the food service contracts for all course operations, oversight of the maintenance, upkeep","tournament players, monitoring of the food service contracts for all course operations, oversight of the maintenance, upkeep","tournament players, monitoring of the food service contracts for all course operations, oversight of the maintenance, upkeep","tournament players, monitoring of the food service contracts for all course operations, oversight of the maintenance, upkeep",,
"and improvements to both city courses, The Links at City Park and Bide-A-Wee, and assures proper revenue collection and","and improvements to both city courses, The Links at City Park and Bide-A-Wee, and assures proper revenue collection and","and improvements to both city courses, The Links at City Park and Bide-A-Wee, and assures proper revenue collection and","and improvements to both city courses, The Links at City Park and Bide-A-Wee, and assures proper revenue collection and","and improvements to both city courses, The Links at City Park and Bide-A-Wee, and assures proper revenue collection and",,
,accountability.,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"627,979","341,270",-,"308,977","308,977"
,Benefits,"326,965","268,273",-,"245,129","245,129"
,Other Operating Expenses,"946,750","1,109,942",-,"969,353","969,353"
,Internal Service Charges,"27,522","30,696",-,"77,674","74,441"
,Net Budget,"1,929,216","1,750,181",-,"1,601,133","1,597,900"
,Debt Service,"316,144","381,288",-,"378,688","691,088"
,Capital Outlay,"147,645","142,000",-,-,-
,Total Budget,"2,393,005","2,273,469",-,"1,979,821","2,288,988"
Total Permanent Positions,Total Permanent Positions,17,17,17,17,17
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,720 Golf Fund,"2,393,005","2,273,469",-,"1,979,821","2,288,988"
,Total Funding,"2,393,005","2,273,469",-,"1,979,821","2,288,988"
,Strategic Goals,,,,,
1) Maintain the condition of the golf course at a 4 1/2 Star rating within the constraints of the approved budget.,1) Maintain the condition of the golf course at a 4 1/2 Star rating within the constraints of the approved budget.,1) Maintain the condition of the golf course at a 4 1/2 Star rating within the constraints of the approved budget.,1) Maintain the condition of the golf course at a 4 1/2 Star rating within the constraints of the approved budget.,,,
2) Establish an e-mail list of local golfers to better communicate golf tournaments and specials.,2) Establish an e-mail list of local golfers to better communicate golf tournaments and specials.,2) Establish an e-mail list of local golfers to better communicate golf tournaments and specials.,2) Establish an e-mail list of local golfers to better communicate golf tournaments and specials.,,,
3) Increase the number of rounds played by increasing the number of golf tournaments booked at our courses.,3) Increase the number of rounds played by increasing the number of golf tournaments booked at our courses.,3) Increase the number of rounds played by increasing the number of golf tournaments booked at our courses.,3) Increase the number of rounds played by increasing the number of golf tournaments booked at our courses.,,,
"4) Improve advertisement to the public about the availability of the Pavilion for weddings, parties, etc.","4) Improve advertisement to the public about the availability of the Pavilion for weddings, parties, etc.","4) Improve advertisement to the public about the availability of the Pavilion for weddings, parties, etc.","4) Improve advertisement to the public about the availability of the Pavilion for weddings, parties, etc.",,,
,Fiscal Year 2012,10,,,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural","Parks, Recreation, and Cultural",,,
"Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration",,
Business Unit Mission Statement,,,,,,
To enhance the quality of life of the community by providing attractive parks and open spaces that foster community pride and,To enhance the quality of life of the community by providing attractive parks and open spaces that foster community pride and,To enhance the quality of life of the community by providing attractive parks and open spaces that foster community pride and,To enhance the quality of life of the community by providing attractive parks and open spaces that foster community pride and,To enhance the quality of life of the community by providing attractive parks and open spaces that foster community pride and,,
enjoyment; well-balanced recreation opportunities that encourage an active lifestyle; and community focused programs that,enjoyment; well-balanced recreation opportunities that encourage an active lifestyle; and community focused programs that,enjoyment; well-balanced recreation opportunities that encourage an active lifestyle; and community focused programs that,enjoyment; well-balanced recreation opportunities that encourage an active lifestyle; and community focused programs that,enjoyment; well-balanced recreation opportunities that encourage an active lifestyle; and community focused programs that,,
"contribute to the positive development of youth, adults and families through involvement, partnership and collaboration with","contribute to the positive development of youth, adults and families through involvement, partnership and collaboration with","contribute to the positive development of youth, adults and families through involvement, partnership and collaboration with","contribute to the positive development of youth, adults and families through involvement, partnership and collaboration with","contribute to the positive development of youth, adults and families through involvement, partnership and collaboration with",,
citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,citizens and community organizations. Our vision for the City is that it ibecomes the healthiest place to live in Hampton Roads.,
Description of Services Provided,,,,,,
The Administrative Division is responsible for support of all operational divisions of the department. This includes overseeing,The Administrative Division is responsible for support of all operational divisions of the department. This includes overseeing,The Administrative Division is responsible for support of all operational divisions of the department. This includes overseeing,The Administrative Division is responsible for support of all operational divisions of the department. This includes overseeing,The Administrative Division is responsible for support of all operational divisions of the department. This includes overseeing,,
"the operating budget, accounts receivable, accounts payable, payroll, coordinating capital improvement projects, personnel","the operating budget, accounts receivable, accounts payable, payroll, coordinating capital improvement projects, personnel","the operating budget, accounts receivable, accounts payable, payroll, coordinating capital improvement projects, personnel","the operating budget, accounts receivable, accounts payable, payroll, coordinating capital improvement projects, personnel","the operating budget, accounts receivable, accounts payable, payroll, coordinating capital improvement projects, personnel",,
"management, grant administration and policy development.","management, grant administration and policy development.",,,,,
This Administration Division Business Unit also includes:,This Administration Division Business Unit also includes:,,,,,
• Most of the Department's full- and part-time staff,• Most of the Department's full- and part-time staff,,,,,
"• Special events supported by the Department including the UMOJA Festival, Olde Towne Holiday Music Festival, Seawalll","• Special events supported by the Department including the UMOJA Festival, Olde Towne Holiday Music Festival, Seawalll","• Special events supported by the Department including the UMOJA Festival, Olde Towne Holiday Music Festival, Seawalll","• Special events supported by the Department including the UMOJA Festival, Olde Towne Holiday Music Festival, Seawalll","• Special events supported by the Department including the UMOJA Festival, Olde Towne Holiday Music Festival, Seawalll",,
"Music Festival, the Cock Island Race, July 4th Fireworks, and Memorial Day Parade.","Music Festival, the Cock Island Race, July 4th Fireworks, and Memorial Day Parade.","Music Festival, the Cock Island Race, July 4th Fireworks, and Memorial Day Parade.",,,,
• Annual contributions to the Hoffler Creek Wildlife Foundation and the Portsmouth Invitational Tournament.,• Annual contributions to the Hoffler Creek Wildlife Foundation and the Portsmouth Invitational Tournament.,• Annual contributions to the Hoffler Creek Wildlife Foundation and the Portsmouth Invitational Tournament.,• Annual contributions to the Hoffler Creek Wildlife Foundation and the Portsmouth Invitational Tournament.,,,
• Staffing and operations of the Visitor Information Center,• Staffing and operations of the Visitor Information Center,,,,,
• Administration of Parks incentive fund grants as approved by the Parks & Recreation Commission,• Administration of Parks incentive fund grants as approved by the Parks & Recreation Commission,• Administration of Parks incentive fund grants as approved by the Parks & Recreation Commission,• Administration of Parks incentive fund grants as approved by the Parks & Recreation Commission,,,
• Oversight of the Virginia Cooperative Extension Services contract. The Virginia Cooperative Extension is a collaborative,• Oversight of the Virginia Cooperative Extension Services contract. The Virginia Cooperative Extension is a collaborative,• Oversight of the Virginia Cooperative Extension Services contract. The Virginia Cooperative Extension is a collaborative,• Oversight of the Virginia Cooperative Extension Services contract. The Virginia Cooperative Extension is a collaborative,• Oversight of the Virginia Cooperative Extension Services contract. The Virginia Cooperative Extension is a collaborative,,
"agreement between the City of Portsmouth and Virginia Tech to provide horticultural education programs; food, nutrition and","agreement between the City of Portsmouth and Virginia Tech to provide horticultural education programs; food, nutrition and","agreement between the City of Portsmouth and Virginia Tech to provide horticultural education programs; food, nutrition and","agreement between the City of Portsmouth and Virginia Tech to provide horticultural education programs; food, nutrition and","agreement between the City of Portsmouth and Virginia Tech to provide horticultural education programs; food, nutrition and",,
health educational programs and 4-H/youth development programs.,health educational programs and 4-H/youth development programs.,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"2,342,645","2,509,689",-,"2,386,536","2,386,536"
,Allowances,"3,240",-4,-,"3,236","3,236"
,Benefits,"888,001","997,531",-,"1,036,712","1,036,712"
,Other Operating Expenses,"338,280","440,047",-,"417,777","417,777"
,Internal Service Charges,"667,776","681,021",-,"285,553","280,506"
,Net Budget,"4,239,942","4,628,284",-,"4,129,814","4,124,767"
,Total Budget,"4,239,942","4,628,284",-,"4,129,814","4,124,767"
Total Permanent Positions,Total Permanent Positions,56,55,55,55,55
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"4,239,942","4,628,284",-,"4,129,814","4,124,767"
,Total Funding,"4,239,942","4,628,284",-,"4,129,814","4,124,767"
,Strategic Goals,,,,,
To provide proactive leadership that partners with community user groups and community organizations to enhance and,To provide proactive leadership that partners with community user groups and community organizations to enhance and,To provide proactive leadership that partners with community user groups and community organizations to enhance and,To provide proactive leadership that partners with community user groups and community organizations to enhance and,To provide proactive leadership that partners with community user groups and community organizations to enhance and,,
develop new amenities in parks and open space. Partnering with the Parks and Recreation Commission on the,develop new amenities in parks and open space. Partnering with the Parks and Recreation Commission on the,develop new amenities in parks and open space. Partnering with the Parks and Recreation Commission on the,develop new amenities in parks and open space. Partnering with the Parks and Recreation Commission on the,develop new amenities in parks and open space. Partnering with the Parks and Recreation Commission on the,,
implementation of Incentive Fund projects to help community groups make improvements to parks and open spaces across,implementation of Incentive Fund projects to help community groups make improvements to parks and open spaces across,implementation of Incentive Fund projects to help community groups make improvements to parks and open spaces across,implementation of Incentive Fund projects to help community groups make improvements to parks and open spaces across,implementation of Incentive Fund projects to help community groups make improvements to parks and open spaces across,,
"the City. Also, maintain a strong relationship with Virginia Tech and the Virginia Cooperative Extension Service, and provide","the City. Also, maintain a strong relationship with Virginia Tech and the Virginia Cooperative Extension Service, and provide","the City. Also, maintain a strong relationship with Virginia Tech and the Virginia Cooperative Extension Service, and provide","the City. Also, maintain a strong relationship with Virginia Tech and the Virginia Cooperative Extension Service, and provide","the City. Also, maintain a strong relationship with Virginia Tech and the Virginia Cooperative Extension Service, and provide",,
"operational and fiscal oversight to the Department of Parks, Recreation and Leisure Services.","operational and fiscal oversight to the Department of Parks, Recreation and Leisure Services.","operational and fiscal oversight to the Department of Parks, Recreation and Leisure Services.","operational and fiscal oversight to the Department of Parks, Recreation and Leisure Services.",,,
,Fiscal Year 2012,11,,,"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
City of Portsmouth,City of Portsmouth,
Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,
"Parks, Recreation, and Cultural","Parks, Recreation, and Cultural","Parks, Recreation, and Cultural"
"Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration","Parks, Recreation and Leisure Services - Administration"
Outcomes and Accomplishments,,
"During the past fiscal year, the Administration division:",,
• Led public input process and stakeholders group to design and develop operating rules for the new Skate Park at George,• Led public input process and stakeholders group to design and develop operating rules for the new Skate Park at George,• Led public input process and stakeholders group to design and develop operating rules for the new Skate Park at George
Washington Park,,
• Development of community garden concept and rules for volunteer groups to cultivate garden plots at specific sites on Park,• Development of community garden concept and rules for volunteer groups to cultivate garden plots at specific sites on Park,• Development of community garden concept and rules for volunteer groups to cultivate garden plots at specific sites on Park
property,,
"• Represented City as critical stakeholder in the design, development, and legal agreement with Elizabeth River Project on the","• Represented City as critical stakeholder in the design, development, and legal agreement with Elizabeth River Project on the","• Represented City as critical stakeholder in the design, development, and legal agreement with Elizabeth River Project on the"
development of Paradise Creek Park,,
• Participated in Hoffler Creek Wildlife Foundation planning process for children's trail and activities,• Participated in Hoffler Creek Wildlife Foundation planning process for children's trail and activities,• Participated in Hoffler Creek Wildlife Foundation planning process for children's trail and activities
"• Represented DPRLS as member of Healthy Portsmouth, a grant-funded leadership team committed to policy, systems and","• Represented DPRLS as member of Healthy Portsmouth, a grant-funded leadership team committed to policy, systems and","• Represented DPRLS as member of Healthy Portsmouth, a grant-funded leadership team committed to policy, systems and"
