,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,,
,Business Center Index,
Organizational Chart,2,
Business Center Summary,3,
Streets And Highways,4,
Storm Water Management,6,
Mosquito Control,9,
Engineering,10,
Traffic Engineering,12,
Parking Authority,14,
Property Management,15,
Utilities,16,
Rental Of Land,17,
Waste Management,18,
City Garage,20,
Cemetery Perpetual Care Fund,22,
Department of Public Utilities,23,
Harbor Center Pavilion,25,
Fiscal Year 2012,1,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,Public Works/General Services,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,360,
,Streets And Highways,
,Positions =,15
,Storm Water Management Fund,
,Positions =,23
,Mosquito Control,
,Positions =,4
,Engineering,
,Positions =,16
,Traffic Engineering,
,Positions =,10
,Parking Authority Fund,
,Positions =,6
,Property Management,
,Positions =,41
,Waste Management Fund,
,Positions =,68
,City Garage Fund,
,Positions =,36
,Public Utilities Fund,
,Positions =,139
,Harbor Center Pavilion,
,Positions =,2
Fiscal Year 2012,2,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
• Total Maximum Daily Load (TMDL) studies and implementation plans,• Total Maximum Daily Load (TMDL) studies and implementation plans,
• Retrofits for stormwater facillities,,
• More stringent illicit discharge program,,
• Dry-weather screening activities,,
• Nutrient Management Plan,,
• Inspection of municipal facilities,,
Funds will also be used for continued progressive maintenance of the City's drainage infrastructure.,Funds will also be used for continued progressive maintenance of the City's drainage infrastructure.,
Fiscal Year 2012,8,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Mosquito Control,Mosquito Control,,,,,
Business Unit Mission Statement,,,,,,,
To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,To use Integrated Pest Management techniques to monitor and control mosquito populations in the City of Portsmouth.,,
Description of Services Provided,,,,,,,
"The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck","The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck","The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck","The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck","The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck","The division's core service are trapping and identifying mosquitoes, conducting larval inspections and treatments, and truck",,
fogging city streets. Major services include monitoring mosquito populations and treating their breeding habitat.,fogging city streets. Major services include monitoring mosquito populations and treating their breeding habitat.,fogging city streets. Major services include monitoring mosquito populations and treating their breeding habitat.,fogging city streets. Major services include monitoring mosquito populations and treating their breeding habitat.,fogging city streets. Major services include monitoring mosquito populations and treating their breeding habitat.,Treatments,,
directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,directly impact the quality of life of citizens. The division is also tasked with responding to public health emergencies related to,,
mosquito transmitted diseases.,,,,,,,
,,FY 2010,FY 2011,FY 2011,,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,,Adopted,Planned
,Salaries,"126,087","163,509",,-,"155,191","155,191"
,Benefits,"42,115","47,879",,-,"71,782","71,782"
,Other Operating Expenses,"93,412","152,618",,-,"152,618","152,618"
,Internal Service Charges,"52,347","54,074",,-,"59,399","60,103"
,Net Budget,"313,961","418,080",,-,"438,990","439,694"
,Total Budget,"313,961","418,080",,-,"438,990","439,694"
Total Permanent Positions,Total Permanent Positions,4,4,,4,4,4
,,FY 2010,FY 2011,FY 2011,,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,,Adopted,Planned
,100 General Fund,"313,961","418,080",,-,"438,990","439,694"
,Total Funding,"313,961","418,080",,-,"438,990","439,694"
,Strategic Goals,,,,,,
• Work to develop sustainable mosquito control practices,,,,,,,
• Reducing and or recycling pesticide containers,,,,,,,
"• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel","• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel","• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel","• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel","• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel","• Downsize fleet vehicles in an effort to reduce yearly operating costs associated with replacement, maintenance, and fuel",,
,consumption.,,,,,,
• Maintain a proactive surveillance driven control program.,• Maintain a proactive surveillance driven control program.,,,,,,
• Find innovative solutions to eliminate or control mosquito breeding habitats.,• Find innovative solutions to eliminate or control mosquito breeding habitats.,• Find innovative solutions to eliminate or control mosquito breeding habitats.,,,,,
• Reduce the need for adult aerial and truck pesticide applications.,• Reduce the need for adult aerial and truck pesticide applications.,,,,,,
,Long Term:,,,,,,
"• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.","• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.","• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.","• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.","• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.","• Develop prescriptive larval control actions based on rain fall, time of the year, and type of mosquito breeding habitat.",,
,Short Term:,,,,,,
"• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.","• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.","• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.","• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.","• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.","• Continue working with our federal partners (Army Corps of Engineers, Navy) in reducing mosquitoes around Craney Island.",,
• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,• Begin to transition from oil based pesticide formulations to water based pesticide formulations. The long term goal is to,,
utilize all water based formulations in 5 - 7 years.,,,,,,,
Outcomes and Accomplishments,,,,,,,
• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,• All normal truck fogging operations have transitioned from Oil based pesticide formulations to water based pesticide,,
,formulations,,,,,,
"• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three","• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three","• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three","• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three","• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three","• Partnered with the Army Corps of Engineers to perform a successful aerial adulticide operations (5,100 acres) and three",,
,aerial,,,,,,
larvicide applications totalling 150 acres.,,,,,,,
,Fiscal Year 2012,9,,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Engineering,Engineering,,,,
Business Unit Mission Statement,,,,,,
The primary mission of the Department of Engineering and Technical Services is to enhance public safety and,The primary mission of the Department of Engineering and Technical Services is to enhance public safety and,The primary mission of the Department of Engineering and Technical Services is to enhance public safety and,The primary mission of the Department of Engineering and Technical Services is to enhance public safety and,The primary mission of the Department of Engineering and Technical Services is to enhance public safety and,,
"maintain/improve the City of Portsmouth’s infrastructure by providing economical, responsive and effective engineering,","maintain/improve the City of Portsmouth’s infrastructure by providing economical, responsive and effective engineering,","maintain/improve the City of Portsmouth’s infrastructure by providing economical, responsive and effective engineering,","maintain/improve the City of Portsmouth’s infrastructure by providing economical, responsive and effective engineering,","maintain/improve the City of Portsmouth’s infrastructure by providing economical, responsive and effective engineering,",,
"surveying and project management support to city departments, developers, civic organizations and citizens. The Department","surveying and project management support to city departments, developers, civic organizations and citizens. The Department","surveying and project management support to city departments, developers, civic organizations and citizens. The Department","surveying and project management support to city departments, developers, civic organizations and citizens. The Department","surveying and project management support to city departments, developers, civic organizations and citizens. The Department","surveying and project management support to city departments, developers, civic organizations and citizens. The Department",
"employs qualified and competent professionals, cultivates an innovative work environment and strives to continuously","employs qualified and competent professionals, cultivates an innovative work environment and strives to continuously","employs qualified and competent professionals, cultivates an innovative work environment and strives to continuously","employs qualified and competent professionals, cultivates an innovative work environment and strives to continuously","employs qualified and competent professionals, cultivates an innovative work environment and strives to continuously",,
,improve.,,,,,
Description of Services Provided,,,,,,
"The Department of Engineering manages City roadways and building construction projects, reviews private development and","The Department of Engineering manages City roadways and building construction projects, reviews private development and","The Department of Engineering manages City roadways and building construction projects, reviews private development and","The Department of Engineering manages City roadways and building construction projects, reviews private development and","The Department of Engineering manages City roadways and building construction projects, reviews private development and",,
"subdivision site plans, investigates citizen concerns and provides various other technical services to both internal and external","subdivision site plans, investigates citizen concerns and provides various other technical services to both internal and external","subdivision site plans, investigates citizen concerns and provides various other technical services to both internal and external","subdivision site plans, investigates citizen concerns and provides various other technical services to both internal and external","subdivision site plans, investigates citizen concerns and provides various other technical services to both internal and external",,
,customers.,,,,,
"The City Surveyor handles Title and Deed research for property acquisition, preparation of plats and easements for City","The City Surveyor handles Title and Deed research for property acquisition, preparation of plats and easements for City","The City Surveyor handles Title and Deed research for property acquisition, preparation of plats and easements for City","The City Surveyor handles Title and Deed research for property acquisition, preparation of plats and easements for City","The City Surveyor handles Title and Deed research for property acquisition, preparation of plats and easements for City",,
"projects, and coordinates support for the City’s mapping, aerial photography, survey control, and GIS system. In addition, the","projects, and coordinates support for the City’s mapping, aerial photography, survey control, and GIS system. In addition, the","projects, and coordinates support for the City’s mapping, aerial photography, survey control, and GIS system. In addition, the","projects, and coordinates support for the City’s mapping, aerial photography, survey control, and GIS system. In addition, the","projects, and coordinates support for the City’s mapping, aerial photography, survey control, and GIS system. In addition, the",,
surveyor crew assists with construction projects.,surveyor crew assists with construction projects.,,,,,
"Other responsibilities of the department involve the inspection of City projects, Rights-of-Way, and private development","Other responsibilities of the department involve the inspection of City projects, Rights-of-Way, and private development","Other responsibilities of the department involve the inspection of City projects, Rights-of-Way, and private development","Other responsibilities of the department involve the inspection of City projects, Rights-of-Way, and private development","Other responsibilities of the department involve the inspection of City projects, Rights-of-Way, and private development",,
construction. The inspectors' work scope has expanded to include stormwater and erosion and sedimenation control,construction. The inspectors' work scope has expanded to include stormwater and erosion and sedimenation control,construction. The inspectors' work scope has expanded to include stormwater and erosion and sedimenation control,construction. The inspectors' work scope has expanded to include stormwater and erosion and sedimenation control,construction. The inspectors' work scope has expanded to include stormwater and erosion and sedimenation control,,
,inspections.,,,,,
"In addition to typical fiscal and administrative duties, administrative support personnel are responsible for issuing right-of-way","In addition to typical fiscal and administrative duties, administrative support personnel are responsible for issuing right-of-way","In addition to typical fiscal and administrative duties, administrative support personnel are responsible for issuing right-of-way","In addition to typical fiscal and administrative duties, administrative support personnel are responsible for issuing right-of-way","In addition to typical fiscal and administrative duties, administrative support personnel are responsible for issuing right-of-way",,
"and land disturbance permits, coordinating the site plan review process, facilitating contract administration for City","and land disturbance permits, coordinating the site plan review process, facilitating contract administration for City","and land disturbance permits, coordinating the site plan review process, facilitating contract administration for City","and land disturbance permits, coordinating the site plan review process, facilitating contract administration for City","and land disturbance permits, coordinating the site plan review process, facilitating contract administration for City",,
"projects,processing bond, grant, and VDOT paperwork; and issuing overweight/oversize truck permits.","projects,processing bond, grant, and VDOT paperwork; and issuing overweight/oversize truck permits.","projects,processing bond, grant, and VDOT paperwork; and issuing overweight/oversize truck permits.","projects,processing bond, grant, and VDOT paperwork; and issuing overweight/oversize truck permits.",,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"823,849","935,714",-,"847,157","847,157"
,Benefits,"333,251","399,593",-,"346,166","346,166"
,Other Operating Expenses,"23,985","47,360",-,"47,360","47,360"
,Internal Service Charges,"141,708","147,812",-,"148,547","150,443"
,Net Budget,"1,322,793","1,530,479",-,"1,389,230","1,391,126"
,Capital Outlay,"8,073",-,-,-,-
,Total Budget,"1,330,866","1,530,479",-,"1,389,230","1,391,126"
Total Permanent Positions,Total Permanent Positions,16,16,16,16,16
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"1,330,866","1,530,479",-,"1,389,230","1,391,126"
,Total Funding,"1,330,866","1,530,479",-,"1,389,230","1,391,126"
,Strategic Goals,,,,,
- Complete the renovation/expansion of the Children’s Museum and the installation of the exhibits.,- Complete the renovation/expansion of the Children’s Museum and the installation of the exhibits.,- Complete the renovation/expansion of the Children’s Museum and the installation of the exhibits.,- Complete the renovation/expansion of the Children’s Museum and the installation of the exhibits.,,,
- Replace the portion of the Churchland Bridge carrying the westbound lanes of High Street with a structure meeting current,- Replace the portion of the Churchland Bridge carrying the westbound lanes of High Street with a structure meeting current,- Replace the portion of the Churchland Bridge carrying the westbound lanes of High Street with a structure meeting current,- Replace the portion of the Churchland Bridge carrying the westbound lanes of High Street with a structure meeting current,- Replace the portion of the Churchland Bridge carrying the westbound lanes of High Street with a structure meeting current,,
federal and VDOT standards and provides adequate bicycle and pedestrian accommodations.,federal and VDOT standards and provides adequate bicycle and pedestrian accommodations.,federal and VDOT standards and provides adequate bicycle and pedestrian accommodations.,federal and VDOT standards and provides adequate bicycle and pedestrian accommodations.,,,
- Complete the installation of the citywide horizontal and vertical geodetic control momumentation system.,- Complete the installation of the citywide horizontal and vertical geodetic control momumentation system.,- Complete the installation of the citywide horizontal and vertical geodetic control momumentation system.,- Complete the installation of the citywide horizontal and vertical geodetic control momumentation system.,,,
- Complete the city property boundary survey and installation of geodetic control monumentation at the Public Utilities,- Complete the city property boundary survey and installation of geodetic control monumentation at the Public Utilities,- Complete the city property boundary survey and installation of geodetic control monumentation at the Public Utilities,- Complete the city property boundary survey and installation of geodetic control monumentation at the Public Utilities,- Complete the city property boundary survey and installation of geodetic control monumentation at the Public Utilities,,
Department reservoirs in Suffolk.,,,,,,
"- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of","- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of","- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of","- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of","- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of","- In conjunction with the Public Works Department, revise the city’s Stormwater Management Plan to meet the requirements of",
"pending revisions to state stormwater regulations, imposition of Chesapeake Bay Total Maximum Daily Polution Loads","pending revisions to state stormwater regulations, imposition of Chesapeake Bay Total Maximum Daily Polution Loads","pending revisions to state stormwater regulations, imposition of Chesapeake Bay Total Maximum Daily Polution Loads","pending revisions to state stormwater regulations, imposition of Chesapeake Bay Total Maximum Daily Polution Loads","pending revisions to state stormwater regulations, imposition of Chesapeake Bay Total Maximum Daily Polution Loads",,
"(TMDL), and requirements of the reissuance of the city’s Municipal Separate Storm Sewer System (MS4) Permit.","(TMDL), and requirements of the reissuance of the city’s Municipal Separate Storm Sewer System (MS4) Permit.","(TMDL), and requirements of the reissuance of the city’s Municipal Separate Storm Sewer System (MS4) Permit.","(TMDL), and requirements of the reissuance of the city’s Municipal Separate Storm Sewer System (MS4) Permit.","(TMDL), and requirements of the reissuance of the city’s Municipal Separate Storm Sewer System (MS4) Permit.",,
- Establish a Stormwater Construction Permit Program to meet the program oversight responsibilities being delegated to the,- Establish a Stormwater Construction Permit Program to meet the program oversight responsibilities being delegated to the,- Establish a Stormwater Construction Permit Program to meet the program oversight responsibilities being delegated to the,- Establish a Stormwater Construction Permit Program to meet the program oversight responsibilities being delegated to the,- Establish a Stormwater Construction Permit Program to meet the program oversight responsibilities being delegated to the,,
city by the Virginia Department of Conservation and Recreation.,city by the Virginia Department of Conservation and Recreation.,,,,,
- Oversee construction of the new Juducial Center.,- Oversee construction of the new Juducial Center.,,,,,
,Fiscal Year 2012,10,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,Public Works/General Services,Public Works/General Services
,Engineering,
Outcomes and Accomplishments,,
The Engineering Department’s accomplishments during Calendar Year 2010 include:,The Engineering Department’s accomplishments during Calendar Year 2010 include:,
- Completed emergency repairs to a failing 140 foot section of seawall between the North and High Street Landings including,- Completed emergency repairs to a failing 140 foot section of seawall between the North and High Street Landings including,- Completed emergency repairs to a failing 140 foot section of seawall between the North and High Street Landings including
"replacement of sheet piling, batter piles, pile cap and decking.",,
- Coordinated the installation or 2 miles of gas main through the streets of Churchland.,- Coordinated the installation or 2 miles of gas main through the streets of Churchland.,
- Completed a major neighborhood drainage improvement project in Ebony Heights.,- Completed a major neighborhood drainage improvement project in Ebony Heights.,
- Provided support and oversight to community development by conducting and coordinating 39 comprehensive Site Plan,- Provided support and oversight to community development by conducting and coordinating 39 comprehensive Site Plan,- Provided support and oversight to community development by conducting and coordinating 39 comprehensive Site Plan
reviews.,,
"- Issued 1,011 Right-of Way Permits and 151 Land Disturbing Permits.",,
- Repaved 19 lane miles of City streets and roadways.,,
- Performed Land Surveying services to support construction and economic development.,- Performed Land Surveying services to support construction and economic development.,
- Provided on site Quality Control for all Right of Way and neighborhood Improvements.,- Provided on site Quality Control for all Right of Way and neighborhood Improvements.,
- Survey crews coordinated efforts with city construction inspectors to provide support needed to ensure that all infrastructure,- Survey crews coordinated efforts with city construction inspectors to provide support needed to ensure that all infrastructure,- Survey crews coordinated efforts with city construction inspectors to provide support needed to ensure that all infrastructure
improvements met City of Portsmouth standards for horizontal and vertical accuracy.,improvements met City of Portsmouth standards for horizontal and vertical accuracy.,
- Assisted the City Attorney in resolving numerous property ownership issues for the Lake Cohoon watershed by performing a,- Assisted the City Attorney in resolving numerous property ownership issues for the Lake Cohoon watershed by performing a,- Assisted the City Attorney in resolving numerous property ownership issues for the Lake Cohoon watershed by performing a
title,,
search and managing a surveying contract to establish boundaries of multiple city owned parcel of land totalling over 350,search and managing a surveying contract to establish boundaries of multiple city owned parcel of land totalling over 350,search and managing a surveying contract to establish boundaries of multiple city owned parcel of land totalling over 350
acres.,,
Major Budget Variances,,
The Department of Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels. The,The Department of Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels. The,The Department of Engineering complied with its Level 1 budgetary target by funding of all line items at FY 2011 levels. The
"Department of Engineering has no Level 2 or Level 3 Budget Issues,",,
Fiscal Year 2012,11,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Traffic Engineering,Traffic Engineering,,,,
Business Unit Mission Statement,,,,,,
The primary mission of the Traffic Engineering Department is to provide effective and efficient traffic control systems and,The primary mission of the Traffic Engineering Department is to provide effective and efficient traffic control systems and,The primary mission of the Traffic Engineering Department is to provide effective and efficient traffic control systems and,The primary mission of the Traffic Engineering Department is to provide effective and efficient traffic control systems and,The primary mission of the Traffic Engineering Department is to provide effective and efficient traffic control systems and,,
"devices that maximize safety, quality, reliability, comfort and understandability, and minimize travel time, inconvenience, and","devices that maximize safety, quality, reliability, comfort and understandability, and minimize travel time, inconvenience, and","devices that maximize safety, quality, reliability, comfort and understandability, and minimize travel time, inconvenience, and","devices that maximize safety, quality, reliability, comfort and understandability, and minimize travel time, inconvenience, and","devices that maximize safety, quality, reliability, comfort and understandability, and minimize travel time, inconvenience, and",,
expense for the traveling public and the taxpayers. We deliver quality customer service with a highly qualified and responsive,expense for the traveling public and the taxpayers. We deliver quality customer service with a highly qualified and responsive,expense for the traveling public and the taxpayers. We deliver quality customer service with a highly qualified and responsive,expense for the traveling public and the taxpayers. We deliver quality customer service with a highly qualified and responsive,expense for the traveling public and the taxpayers. We deliver quality customer service with a highly qualified and responsive,,
,team of professionals.,,,,,
Description of Services Provided,,,,,,
The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,The Division of Traffic Engineering maintains and enhances the traffic control infrastructure throughout the City. In addition the,
following services are provided:,,,,,,
• Operation and maintenance of 120 signalized intersections.,• Operation and maintenance of 120 signalized intersections.,,,,,
• Timing and optimization of signals through a central computer system and upgrade intersections. These upgrades have,• Timing and optimization of signals through a central computer system and upgrade intersections. These upgrades have,• Timing and optimization of signals through a central computer system and upgrade intersections. These upgrades have,• Timing and optimization of signals through a central computer system and upgrade intersections. These upgrades have,• Timing and optimization of signals through a central computer system and upgrade intersections. These upgrades have,,
"resulted in lower energy consumption, improved signal head visibility and better intersection operation.","resulted in lower energy consumption, improved signal head visibility and better intersection operation.","resulted in lower energy consumption, improved signal head visibility and better intersection operation.","resulted in lower energy consumption, improved signal head visibility and better intersection operation.",,,
"• Maintain an inventory of approximately 28,000 signs and over 870 miles of lane markings.","• Maintain an inventory of approximately 28,000 signs and over 870 miles of lane markings.","• Maintain an inventory of approximately 28,000 signs and over 870 miles of lane markings.",,,,
• Utilize labor from the Prison Work Release program.,• Utilize labor from the Prison Work Release program.,,,,,
"• Fabricate, install, and maintain all signs in the City right-of-way, maintain pavement markings, manage temporary","• Fabricate, install, and maintain all signs in the City right-of-way, maintain pavement markings, manage temporary","• Fabricate, install, and maintain all signs in the City right-of-way, maintain pavement markings, manage temporary","• Fabricate, install, and maintain all signs in the City right-of-way, maintain pavement markings, manage temporary","• Fabricate, install, and maintain all signs in the City right-of-way, maintain pavement markings, manage temporary",,
traffic controls for work in the right-of-way and collect traffic counts as needed.,traffic controls for work in the right-of-way and collect traffic counts as needed.,traffic controls for work in the right-of-way and collect traffic counts as needed.,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"355,197","307,951",-,"296,434","296,434"
,Allowances,"7,535","9,711",-,"9,711","9,711"
,Benefits,"183,759","214,608",-,"240,472","240,472"
,Other Operating Expenses,"1,467,894","2,040,738",-,"1,920,738","1,920,738"
,Internal Service Charges,"163,248","164,784",-,"198,619","206,300"
,Net Budget,"2,177,633","2,737,792",-,"2,665,974","2,673,655"
,Total Budget,"2,177,633","2,737,792",-,"2,665,974","2,673,655"
Total Permanent Positions,Total Permanent Positions,10,10,10,10,10
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"2,177,633","2,737,792",-,"2,665,974","2,673,655"
,Total Funding,"2,177,633","2,737,792",-,"2,665,974","2,673,655"
,Strategic Goals,,,,,
- Implement a traffic sign and pavement marking retroreflectivity management system and bring the city into compliance with,- Implement a traffic sign and pavement marking retroreflectivity management system and bring the city into compliance with,- Implement a traffic sign and pavement marking retroreflectivity management system and bring the city into compliance with,- Implement a traffic sign and pavement marking retroreflectivity management system and bring the city into compliance with,- Implement a traffic sign and pavement marking retroreflectivity management system and bring the city into compliance with,,
federally mandated requirements through planned sign replacements and pavement remarking.,federally mandated requirements through planned sign replacements and pavement remarking.,federally mandated requirements through planned sign replacements and pavement remarking.,federally mandated requirements through planned sign replacements and pavement remarking.,,,
- Modernize and standardize the city’s traffic signal system for its 120 signalized intersections through a series of federal/state,- Modernize and standardize the city’s traffic signal system for its 120 signalized intersections through a series of federal/state,- Modernize and standardize the city’s traffic signal system for its 120 signalized intersections through a series of federal/state,- Modernize and standardize the city’s traffic signal system for its 120 signalized intersections through a series of federal/state,- Modernize and standardize the city’s traffic signal system for its 120 signalized intersections through a series of federal/state,,
funded projects supported by the Hampton Roads Planning District Commission.,funded projects supported by the Hampton Roads Planning District Commission.,funded projects supported by the Hampton Roads Planning District Commission.,,,,
- Pursue federal/state funding for road safety improvement projects through the submission of Highway Safety Improvement,- Pursue federal/state funding for road safety improvement projects through the submission of Highway Safety Improvement,- Pursue federal/state funding for road safety improvement projects through the submission of Highway Safety Improvement,- Pursue federal/state funding for road safety improvement projects through the submission of Highway Safety Improvement,- Pursue federal/state funding for road safety improvement projects through the submission of Highway Safety Improvement,,
Program (HSIP) grant applications.,,,,,,
- Pursue federal/state funding to resynchronize the cities traffic signal system along various major corridors to minimize travel,- Pursue federal/state funding to resynchronize the cities traffic signal system along various major corridors to minimize travel,- Pursue federal/state funding to resynchronize the cities traffic signal system along various major corridors to minimize travel,- Pursue federal/state funding to resynchronize the cities traffic signal system along various major corridors to minimize travel,- Pursue federal/state funding to resynchronize the cities traffic signal system along various major corridors to minimize travel,,
,times on a three year cycle.,,,,,
,Fiscal Year 2012,12,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,Public Works/General Services,
,Traffic Engineering,
Outcomes and Accomplishments,,
"- Completed five emergency, total traffic signal controler electronics and cabinet replacements following vehicle collisions.","- Completed five emergency, total traffic signal controler electronics and cabinet replacements following vehicle collisions.","- Completed five emergency, total traffic signal controler electronics and cabinet replacements following vehicle collisions."
"- Upgraded the traffic signal systems at eight intersections with LED’s and battery back-ups, and with video detection","- Upgraded the traffic signal systems at eight intersections with LED’s and battery back-ups, and with video detection","- Upgraded the traffic signal systems at eight intersections with LED’s and battery back-ups, and with video detection"
equipment at five intersections.,,
- Reprogrammed the traffic signal coordination plans along four major traffic corridors to reduce travel times and reduce,- Reprogrammed the traffic signal coordination plans along four major traffic corridors to reduce travel times and reduce,- Reprogrammed the traffic signal coordination plans along four major traffic corridors to reduce travel times and reduce
energy usage.,,
- Completed the design and started construction of an American Recovery and Reinvestment Act funded traffic signal system,- Completed the design and started construction of an American Recovery and Reinvestment Act funded traffic signal system,- Completed the design and started construction of an American Recovery and Reinvestment Act funded traffic signal system
upgrade project.,,
- Completed the designand received bids for federally funded safety improvements at eight high-crash intersections.,- Completed the designand received bids for federally funded safety improvements at eight high-crash intersections.,
