,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
,Business Center Index,
Organizational Chart,,2
Business Center Summary,,3
City Council,,4
City Clerk,,5
City Manager,,6
Office Of Management Services,,7
Registrar,,8
City Attorney,,9
Department Of Human Resource Management,Department Of Human Resource Management,10
Civil Service Commission,,13
Commissioner Of Revenue,,14
City Assessor,,16
City Treasurer,,18
Department Of Finance,,20
Department of Finance - Procurement,Department of Finance - Procurement,22
Health Insurance Fund,,23
Department Of Information Technology,Department Of Information Technology,24
Department of Information Technology - Telecommunications,Department of Information Technology - Telecommunications,26
Marketing and Communications,,27
Risk Management Fund,,29
Fiscal Year 2012,1,General Government
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,168,
,City Council,
,Positions =,7
,City Clerk,
,Positions =,4
,City Manager,
,Positions =,6
,Management and Legislative Affairs,
,Positions =,2
,Registrar,
,Positions =,4
,City Attorney,
,Positions =,12
,Human Resource Management,
,Positions =,9
,Commissioner of the Revenue,
,Positions =,21
,City Assessor,
,Positions =,9
,City Treasurer,
,Positions =,25
,Finance,
,Positions =,20
,Procurement,
,Positions =,5
,Information Technology,
,Positions =,26
,Telecommunications,
,Positions =,7
,Marketing and Communications,
,Positions =,8
,Risk Management Fund,
,Positions =,3
Fiscal Year 2012,2,General Government
,City of Portsmouth,City of Portsmouth,,,,
improving the community as a whole.,,,,,,
Description of Services Provided,,,,,,
"The Department of Human Resource Management provides a centralized, full-service human services function for","The Department of Human Resource Management provides a centralized, full-service human services function for","The Department of Human Resource Management provides a centralized, full-service human services function for","The Department of Human Resource Management provides a centralized, full-service human services function for","The Department of Human Resource Management provides a centralized, full-service human services function for",,
"approximately 98,000 citizens, over 30 departments and nearly 2,700 full-time, part-time and Constitutional Office employees","approximately 98,000 citizens, over 30 departments and nearly 2,700 full-time, part-time and Constitutional Office employees","approximately 98,000 citizens, over 30 departments and nearly 2,700 full-time, part-time and Constitutional Office employees","approximately 98,000 citizens, over 30 departments and nearly 2,700 full-time, part-time and Constitutional Office employees","approximately 98,000 citizens, over 30 departments and nearly 2,700 full-time, part-time and Constitutional Office employees",,
including the following areas: Human Resource Management Administration; Employee Relations; Pay and Classification;,including the following areas: Human Resource Management Administration; Employee Relations; Pay and Classification;,including the following areas: Human Resource Management Administration; Employee Relations; Pay and Classification;,including the following areas: Human Resource Management Administration; Employee Relations; Pay and Classification;,including the following areas: Human Resource Management Administration; Employee Relations; Pay and Classification;,,
Equal Employment Opportunity Plan; Americans with Disabilities Act; Benefit Administration; Employee Recognition Programs;,Equal Employment Opportunity Plan; Americans with Disabilities Act; Benefit Administration; Employee Recognition Programs;,Equal Employment Opportunity Plan; Americans with Disabilities Act; Benefit Administration; Employee Recognition Programs;,Equal Employment Opportunity Plan; Americans with Disabilities Act; Benefit Administration; Employee Recognition Programs;,Equal Employment Opportunity Plan; Americans with Disabilities Act; Benefit Administration; Employee Recognition Programs;,,
Employee of the Month and Year; Employee Incentive Program; Quarterly Team Award; Leadership Recognition Award;,Employee of the Month and Year; Employee Incentive Program; Quarterly Team Award; Leadership Recognition Award;,Employee of the Month and Year; Employee Incentive Program; Quarterly Team Award; Leadership Recognition Award;,Employee of the Month and Year; Employee Incentive Program; Quarterly Team Award; Leadership Recognition Award;,Employee of the Month and Year; Employee Incentive Program; Quarterly Team Award; Leadership Recognition Award;,,
Recruitment and Employment; administration of Employment Process; and participation in Job Fairs.,Recruitment and Employment; administration of Employment Process; and participation in Job Fairs.,Recruitment and Employment; administration of Employment Process; and participation in Job Fairs.,Recruitment and Employment; administration of Employment Process; and participation in Job Fairs.,,,
Training and development opportunities are also avaliable to employees and include programs such as supervisor’s,Training and development opportunities are also avaliable to employees and include programs such as supervisor’s,Training and development opportunities are also avaliable to employees and include programs such as supervisor’s,Training and development opportunities are also avaliable to employees and include programs such as supervisor’s,Training and development opportunities are also avaliable to employees and include programs such as supervisor’s,,
"orientation, new employee orientation, employee assistance program sponsored trainings, customer service training,","orientation, new employee orientation, employee assistance program sponsored trainings, customer service training,","orientation, new employee orientation, employee assistance program sponsored trainings, customer service training,","orientation, new employee orientation, employee assistance program sponsored trainings, customer service training,","orientation, new employee orientation, employee assistance program sponsored trainings, customer service training,",,
"coaching and communication, performance evaluation guidelines, tuition assistance program, internship program, volunteer","coaching and communication, performance evaluation guidelines, tuition assistance program, internship program, volunteer","coaching and communication, performance evaluation guidelines, tuition assistance program, internship program, volunteer","coaching and communication, performance evaluation guidelines, tuition assistance program, internship program, volunteer","coaching and communication, performance evaluation guidelines, tuition assistance program, internship program, volunteer",,
program and any additional training necessary as a result of new and updated employment laws.,program and any additional training necessary as a result of new and updated employment laws.,program and any additional training necessary as a result of new and updated employment laws.,program and any additional training necessary as a result of new and updated employment laws.,,,
"Employee benefit programs include medical, dental, vision, flexible spending accounts, legal plan, Virginia Retirement","Employee benefit programs include medical, dental, vision, flexible spending accounts, legal plan, Virginia Retirement","Employee benefit programs include medical, dental, vision, flexible spending accounts, legal plan, Virginia Retirement","Employee benefit programs include medical, dental, vision, flexible spending accounts, legal plan, Virginia Retirement","Employee benefit programs include medical, dental, vision, flexible spending accounts, legal plan, Virginia Retirement",,
"System, basic and optional life insurance and a deferred compensation (457 plan).","System, basic and optional life insurance and a deferred compensation (457 plan).","System, basic and optional life insurance and a deferred compensation (457 plan).",,,,
The department is the City liaison to the Civil Service Commission (CSC).,The department is the City liaison to the Civil Service Commission (CSC).,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"407,829","392,797",-,"421,102","421,102"
,Benefits,"136,838","123,075",-,"136,383","136,383"
,Other Operating Expenses,"275,103","344,761",-,"344,761","344,761"
,Internal Service Charges,"79,572","85,702",-,"87,072","87,093"
,Net Budget,"899,342","946,335",-,"989,318","989,339"
,Total Budget,"899,342","946,335",-,"989,318","989,339"
Total Permanent Positions,Total Permanent Positions,9,10,10,9,9
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"899,342","946,335",-,"989,318","989,339"
,Total Funding,"899,342","946,335",-,"989,318","989,339"
,Fiscal Year 2012,10,,,General Government,General Government
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
,Human Resource Management,
Strategic Goals,,
"The Department of Human Resource Management will undertake accomplishing the goals and intiatives, which relate directly","The Department of Human Resource Management will undertake accomplishing the goals and intiatives, which relate directly",
to our mission and City Council's Vision of Lifelong Learning and Bold New Directions.,to our mission and City Council's Vision of Lifelong Learning and Bold New Directions.,
"We are committed to serve as a role model, by delivering quality Human Resource Management services in an environment","We are committed to serve as a role model, by delivering quality Human Resource Management services in an environment",
"that exemplifies excellence, competence, career growth, equity, flexibility, diversity and accountability while recognizing that City","that exemplifies excellence, competence, career growth, equity, flexibility, diversity and accountability while recognizing that City",
"employees are our number one priority. Through these things, we will contribute and support City Council's Vision of Thriving","employees are our number one priority. Through these things, we will contribute and support City Council's Vision of Thriving",
Neighborhoods and a Sense of Community.,,
We will strive to implement the following goals for each budget year:,We will strive to implement the following goals for each budget year:,
Workforce Planning:,,
• The Department will advance recruitment efforts utilizing innovative services to assist City departments in attracting,• The Department will advance recruitment efforts utilizing innovative services to assist City departments in attracting,
"well-qualified applicants, while continuing to train, develop and grow existing employees.","well-qualified applicants, while continuing to train, develop and grow existing employees.",
Training and Development:,,
"•The Department's goal is to continue to build our human capacity by investing in our employees, realizing that City employees","•The Department's goal is to continue to build our human capacity by investing in our employees, realizing that City employees",
"are a priority, through enhanced training programs to further develop and maintain energetic, highly skilled and productive","are a priority, through enhanced training programs to further develop and maintain energetic, highly skilled and productive",
employees.,,
Strategic Leadership:,,
• The Department will continue to preserve and promote the strategic leadership of Human Resource Management through,• The Department will continue to preserve and promote the strategic leadership of Human Resource Management through,
innovative business and people strategies.,,
Fiscal Year 2012,11,General Government
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
,Human Resource Management,
Outcomes and Accomplishments,,
"•Our recruitment efforts have resulted in receiving over 4,500 applications, hiring approximately 400 employees and promoting","•Our recruitment efforts have resulted in receiving over 4,500 applications, hiring approximately 400 employees and promoting",
nearly 100 current employees.,,
"•Processed benefit paperwork internally and externally with vendors submitted for new hires, status changes and terminations","•Processed benefit paperwork internally and externally with vendors submitted for new hires, status changes and terminations",
"for approximately 1,800 full-time employees, to include Constitutional Office employees.","for approximately 1,800 full-time employees, to include Constitutional Office employees.",
"•Consulted with employees and Department Heads on employee relations matters dealing with Standards of Conduct,","•Consulted with employees and Department Heads on employee relations matters dealing with Standards of Conduct,",
"Grievance Procedure, Equal Employment Opportunity and the Americans with Disabilities Act, which encompasses","Grievance Procedure, Equal Employment Opportunity and the Americans with Disabilities Act, which encompasses",
approximately 30% of our workload.,,
"•Administered retirement benefits under the Virginia Retirement System (VRS) for approximately 1,600 employees, which","•Administered retirement benefits under the Virginia Retirement System (VRS) for approximately 1,600 employees, which",
included one-on-one meetings with employees eligible for reduced or unreduced retirement under VRS and processed VRS,included one-on-one meetings with employees eligible for reduced or unreduced retirement under VRS and processed VRS,
application packets.,,
"•Awarded over $36,600 in Tuition Assistance for total of 219 credit hours and 73 participants, which is an increase from last","•Awarded over $36,600 in Tuition Assistance for total of 219 credit hours and 73 participants, which is an increase from last",
"budget year in funding assistance, credit hours and participants.","budget year in funding assistance, credit hours and participants.",
•Served as liaison for the Employee Pay Advisory Committee and developed a Request for Proposal (RFP) with the Committee,•Served as liaison for the Employee Pay Advisory Committee and developed a Request for Proposal (RFP) with the Committee,
for a Compensation Study consultant.,,
"•Actively participate in a statewide salary survey, TechNet, coordinated by the Virginia Institute of Government, which requires","•Actively participate in a statewide salary survey, TechNet, coordinated by the Virginia Institute of Government, which requires",
"collaboration with our market cities (Chesapeake, Hampton, Newport News, Norfolk, Suffolk, Virginia Beach) to establish the","collaboration with our market cities (Chesapeake, Hampton, Newport News, Norfolk, Suffolk, Virginia Beach) to establish the",
appropriate benchmarks.,,
"•Conducted five informational meetings for benefit eligible active employees during open enrollment with over 1,000","•Conducted five informational meetings for benefit eligible active employees during open enrollment with over 1,000",
"employees submitting changes to their benefit elections. In addition, we conducted numerous consultations in person and by","employees submitting changes to their benefit elections. In addition, we conducted numerous consultations in person and by",
telephone with employees for their healthcare needs.,telephone with employees for their healthcare needs.,
•Conducted two informational meetings for VRS retirees during open enrollment and numerous consultations in person and,•Conducted two informational meetings for VRS retirees during open enrollment and numerous consultations in person and,
by telephone with retirees for their healthcare needs.,by telephone with retirees for their healthcare needs.,
"•Conducted bi-weekly New Employee Orientation classes for nearly 400 new employees, Interview Training Sessions for","•Conducted bi-weekly New Employee Orientation classes for nearly 400 new employees, Interview Training Sessions for",
"approximately 40 new and/or current employees as a refresher, and Quarterly Supervisor's Orientation classes for","approximately 40 new and/or current employees as a refresher, and Quarterly Supervisor's Orientation classes for",
"approximately 40 new and/or current supervisors, managers and Department Heads.","approximately 40 new and/or current supervisors, managers and Department Heads.",
"•Administered the Employee Assistance Program (EAP) with Optima Health, who provided assistance to approximately 225","•Administered the Employee Assistance Program (EAP) with Optima Health, who provided assistance to approximately 225",
"employees and their family members. In addition, they facilitated 12 monthly training sessions for our employees at no cost to","employees and their family members. In addition, they facilitated 12 monthly training sessions for our employees at no cost to",
them.,,
"•Administered a citywide Volunteer Program for over 200 volunteers who dedicated more than 4,000 volunteer hours to various","•Administered a citywide Volunteer Program for over 200 volunteers who dedicated more than 4,000 volunteer hours to various",
"City Departments and we continue to enhance the City's Volunteer Program to assist individuals, departments and","City Departments and we continue to enhance the City's Volunteer Program to assist individuals, departments and",
neighborhoods in improving the quality of life within their community.,neighborhoods in improving the quality of life within their community.,
"•Administered our citywide Employee Recognition Program, honoring 12 Employees of the Month and 4 Teams of the Quarter.","•Administered our citywide Employee Recognition Program, honoring 12 Employees of the Month and 4 Teams of the Quarter.",
"In addition, we coordinated and honored an Employee of the Year, which is sponsored by the Kiwanis Club of Churchland.","In addition, we coordinated and honored an Employee of the Year, which is sponsored by the Kiwanis Club of Churchland.",
Fiscal Year 2012,12,General Government
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,General Government,General Government,General Government,,,
,Civil Service Commission,Civil Service Commission,Civil Service Commission,,,
Business Unit Mission Statement,,,,,,
The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,The Civil Service Commission is appointed by the judges of the Circuit Court of the City of Portsmouth and provides oversight,
of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,of the Civil Service Commission. The Human Resource Management Department provides professional staff support to the,
Commission in all areas of its operation.,,,,,,
The Department of Human Resource Management serves as the liaison to the Civil Service Commission for the Fire and,The Department of Human Resource Management serves as the liaison to the Civil Service Commission for the Fire and,The Department of Human Resource Management serves as the liaison to the Civil Service Commission for the Fire and,The Department of Human Resource Management serves as the liaison to the Civil Service Commission for the Fire and,The Department of Human Resource Management serves as the liaison to the Civil Service Commission for the Fire and,,
"Police Departments regarding the administration of Civil Service Rules, recruitment, testing, promotion and appeals for","Police Departments regarding the administration of Civil Service Rules, recruitment, testing, promotion and appeals for","Police Departments regarding the administration of Civil Service Rules, recruitment, testing, promotion and appeals for","Police Departments regarding the administration of Civil Service Rules, recruitment, testing, promotion and appeals for","Police Departments regarding the administration of Civil Service Rules, recruitment, testing, promotion and appeals for",,
"eligibility, discipline and other employment related matters of the protective service employees and applicants.","eligibility, discipline and other employment related matters of the protective service employees and applicants.","eligibility, discipline and other employment related matters of the protective service employees and applicants.","eligibility, discipline and other employment related matters of the protective service employees and applicants.",,,
Description of Services Provided,,,,,,
• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,• Administer entry-level and promotional exams to fire and police candidates in accordance with the needs of the departments,
and as approved by the Civil Service Commission.,,,,,,
"•Provide timely processing and resolution of question, inquiries and concerns from protective service employees and","•Provide timely processing and resolution of question, inquiries and concerns from protective service employees and","•Provide timely processing and resolution of question, inquiries and concerns from protective service employees and","•Provide timely processing and resolution of question, inquiries and concerns from protective service employees and","•Provide timely processing and resolution of question, inquiries and concerns from protective service employees and",,
,candidates.,,,,,
"•Provide timely response and explanation of hiring procedures and all Civil Service Rules to applicants, employees and","•Provide timely response and explanation of hiring procedures and all Civil Service Rules to applicants, employees and","•Provide timely response and explanation of hiring procedures and all Civil Service Rules to applicants, employees and","•Provide timely response and explanation of hiring procedures and all Civil Service Rules to applicants, employees and","•Provide timely response and explanation of hiring procedures and all Civil Service Rules to applicants, employees and",,
management staff of the Fire and Police Department.,,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,,Actual,Adopted,Amended,Adopted,Planned
Other Operating Expenses,,"31,112","64,400",-,"64,400","64,400"
,Net Budget,"31,112","64,400",-,"64,400","64,400"
,Total Budget,"31,112","64,400",-,"64,400","64,400"
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"31,112","64,400",-,"64,400","64,400"
,Total Funding,"31,112","64,400",-,"64,400","64,400"
,Strategic Goals,,,,,
"During the budget year, the Department of Human Resource Management will assist the Civil Service Commission in","During the budget year, the Department of Human Resource Management will assist the Civil Service Commission in","During the budget year, the Department of Human Resource Management will assist the Civil Service Commission in","During the budget year, the Department of Human Resource Management will assist the Civil Service Commission in","During the budget year, the Department of Human Resource Management will assist the Civil Service Commission in",,
undertaking the goals and initiatives that relate directly to the department's mission and City Council's vision of Thriving,undertaking the goals and initiatives that relate directly to the department's mission and City Council's vision of Thriving,undertaking the goals and initiatives that relate directly to the department's mission and City Council's vision of Thriving,undertaking the goals and initiatives that relate directly to the department's mission and City Council's vision of Thriving,undertaking the goals and initiatives that relate directly to the department's mission and City Council's vision of Thriving,,
Neighborhoods and a Sense of Community.,,,,,,
,Fiscal Year 2012,13,,,General Government,General Government
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,General Government,General Government,General Government,,,
,Commissioner of the Revenue,Commissioner of the Revenue,Commissioner of the Revenue,,,
Business Unit Mission Statement,,,,,,
The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,The Commissioner of the Revenue is a constitutional officer elected by the citizens for a four-year term. As a taxpayer,
"advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures","advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures","advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures","advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures","advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures","advocate, the Commissioner of the Revenue is elected to serve the Commonwealth citizens. The Commissioner ensures",
"proper state and local tax code compliance as it pertains to personal and business personal property, state income, business","proper state and local tax code compliance as it pertains to personal and business personal property, state income, business","proper state and local tax code compliance as it pertains to personal and business personal property, state income, business","proper state and local tax code compliance as it pertains to personal and business personal property, state income, business","proper state and local tax code compliance as it pertains to personal and business personal property, state income, business","proper state and local tax code compliance as it pertains to personal and business personal property, state income, business",
"licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the","licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the","licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the","licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the","licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the","licenses, food, alcohol, lodging, amusement and short- term rental taxes. As a Constitutional Office and elected by the",
"citizenry, the department values accuracy, helpfulness, courtesy, respect, integrity and public fairness.","citizenry, the department values accuracy, helpfulness, courtesy, respect, integrity and public fairness.","citizenry, the department values accuracy, helpfulness, courtesy, respect, integrity and public fairness.","citizenry, the department values accuracy, helpfulness, courtesy, respect, integrity and public fairness.",,,
Description of Services Provided,,,,,,
The Commissioner of the Revenue Services are comprised of the following units:,The Commissioner of the Revenue Services are comprised of the following units:,The Commissioner of the Revenue Services are comprised of the following units:,,,,
Business License Unit:,,,,,,
"• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,","• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,","• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,","• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,","• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,","• The business license unit is in charge of assessment for business license(s) for individuals/corporations, cigarette taxes,",
"Schedule-C's, worker's compensation affidavits, and rental licenses for residences.","Schedule-C's, worker's compensation affidavits, and rental licenses for residences.","Schedule-C's, worker's compensation affidavits, and rental licenses for residences.",,,,
Business Personal Property Unit:,,,,,,
•,"The business personal property department is charged with the assessment of business personal property taxes, vehicles","The business personal property department is charged with the assessment of business personal property taxes, vehicles","The business personal property department is charged with the assessment of business personal property taxes, vehicles","The business personal property department is charged with the assessment of business personal property taxes, vehicles","The business personal property department is charged with the assessment of business personal property taxes, vehicles",
"for businesses, leased vehicles and machinery/tool assessments.","for businesses, leased vehicles and machinery/tool assessments.",,,,,
Personal Property Unit:,,,,,,
•,"The personal property tax unit is charged with the assessment on individual and business vehicles, recreational vehicles,","The personal property tax unit is charged with the assessment on individual and business vehicles, recreational vehicles,","The personal property tax unit is charged with the assessment on individual and business vehicles, recreational vehicles,","The personal property tax unit is charged with the assessment on individual and business vehicles, recreational vehicles,","The personal property tax unit is charged with the assessment on individual and business vehicles, recreational vehicles,",
"boats, trailers and mobile homes.",,,,,,
State Income Tax Unit:,,,,,,
•,"The state income tax unit is charged with Virginia income tax preparation for resident, non-resident, part-year returns and","The state income tax unit is charged with Virginia income tax preparation for resident, non-resident, part-year returns and","The state income tax unit is charged with Virginia income tax preparation for resident, non-resident, part-year returns and","The state income tax unit is charged with Virginia income tax preparation for resident, non-resident, part-year returns and","The state income tax unit is charged with Virginia income tax preparation for resident, non-resident, part-year returns and",
Department of Taxation correspondence.,,,,,,
Fiduciary Tax Unit:,,,,,,
•,"The fiduciary tax unit is charged with the assessment for food and alcohol, lodging, short-term rental and admissions tax.","The fiduciary tax unit is charged with the assessment for food and alcohol, lodging, short-term rental and admissions tax.","The fiduciary tax unit is charged with the assessment for food and alcohol, lodging, short-term rental and admissions tax.","The fiduciary tax unit is charged with the assessment for food and alcohol, lodging, short-term rental and admissions tax.","The fiduciary tax unit is charged with the assessment for food and alcohol, lodging, short-term rental and admissions tax.",
This unit also is responsible for collecting the telecommunicaton taxes that are remitted on a monthly basis.,This unit also is responsible for collecting the telecommunicaton taxes that are remitted on a monthly basis.,This unit also is responsible for collecting the telecommunicaton taxes that are remitted on a monthly basis.,This unit also is responsible for collecting the telecommunicaton taxes that are remitted on a monthly basis.,,,
Audit Service Unit:,,,,,,
•,"The audit unit is charged with the auditing of businesses, licensing classification and accurate business assessment.","The audit unit is charged with the auditing of businesses, licensing classification and accurate business assessment.","The audit unit is charged with the auditing of businesses, licensing classification and accurate business assessment.","The audit unit is charged with the auditing of businesses, licensing classification and accurate business assessment.","The audit unit is charged with the auditing of businesses, licensing classification and accurate business assessment.",
Compliance Unit:,,,,,,
•,"The compliance unit is charged with making sure businesses are properly licensed, remit all required taxes and file","The compliance unit is charged with making sure businesses are properly licensed, remit all required taxes and file","The compliance unit is charged with making sure businesses are properly licensed, remit all required taxes and file","The compliance unit is charged with making sure businesses are properly licensed, remit all required taxes and file","The compliance unit is charged with making sure businesses are properly licensed, remit all required taxes and file",
tangible property returns.,,,,,,
DMV Select is a taxpayer outreach service with the following services:,DMV Select is a taxpayer outreach service with the following services:,,,,,
•,"Titles- Original (with or without liens) substitute, replacement, title maintenance (change information on title records)","Titles- Original (with or without liens) substitute, replacement, title maintenance (change information on title records)","Titles- Original (with or without liens) substitute, replacement, title maintenance (change information on title records)","Titles- Original (with or without liens) substitute, replacement, title maintenance (change information on title records)","Titles- Original (with or without liens) substitute, replacement, title maintenance (change information on title records)",
•,"Registrations- Originals, renewals, transfers, re-issues and plate surrender","Registrations- Originals, renewals, transfers, re-issues and plate surrender",,,,
•,Special and personalized license plate orders,,,,,
•,"Trip permits, overload permits",,,,,
•,Handicapped parking placards,,,,,
•,Voter registration applications,,,,,
•,"Transcripts- vehicle, driver",,,,,
•,Name and address changes not involving issuance of a driver license or ID card,Name and address changes not involving issuance of a driver license or ID card,,,,
•,Dealer title and registration transactions,,,,,
•,Returned checks - full or partial payment,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
Salaries,,"753,759","788,586",-,"742,464","742,464"
Allowances,,"30,726","32,525",-,"32,525","32,525"
Benefits,,"243,945","260,153",-,"275,495","275,495"
Other Operating Expenses,,"116,511","119,983",-,"119,983","119,983"
Internal Service Charges,,"208,600","226,040",-,"215,061","214,909"
,Net Budget,"1,353,541","1,427,287",-,"1,385,528","1,385,376"
,Total Budget,"1,353,541","1,427,287",-,"1,385,528","1,385,376"
,Total Permanent Positions,21,21,21,21,21
Fiscal Year 2012,,14,,,General Government,General Government
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,General Government,General Government,General Government,,,
,Commissioner of the Revenue,Commissioner of the Revenue,Commissioner of the Revenue,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
100 General Fund,,"1,353,541","1,427,287",-,"1,385,528","1,385,376"
,Total Funding,"1,353,541","1,427,287",-,"1,385,528","1,385,376"
Strategic Goals,,,,,,
Our goal is to demonstrate our commitment by:,,,,,,
• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,• Continued lifelong education of citizens about the existing tax system and serving as a resource to local and state officials.,
"• Delivering fair and reasonable assessments of personal property and treating all individuals and businesses,","• Delivering fair and reasonable assessments of personal property and treating all individuals and businesses,","• Delivering fair and reasonable assessments of personal property and treating all individuals and businesses,","• Delivering fair and reasonable assessments of personal property and treating all individuals and businesses,",,,
"regardless of their size or status, as equal in the eyes of the law.","regardless of their size or status, as equal in the eyes of the law.",,,,,
"• Maximizing the collection of taxes and fees so new revenue sources do not have to be established, or","• Maximizing the collection of taxes and fees so new revenue sources do not have to be established, or","• Maximizing the collection of taxes and fees so new revenue sources do not have to be established, or","• Maximizing the collection of taxes and fees so new revenue sources do not have to be established, or",,,
current sources to support the General Fund and Council's Vision of Bold New Leadership.,current sources to support the General Fund and Council's Vision of Bold New Leadership.,current sources to support the General Fund and Council's Vision of Bold New Leadership.,current sources to support the General Fund and Council's Vision of Bold New Leadership.,,,
• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,• Promoting professionalism through rigorous certification programs available resulting in improved operating results and,
increased productivity.,,,,,,
Outcomes and Accomplishments,,,,,,
•,"Fourth year of successful operation of the Portsmouth DMV Select office with over 92,816 transactions to date","Fourth year of successful operation of the Portsmouth DMV Select office with over 92,816 transactions to date","Fourth year of successful operation of the Portsmouth DMV Select office with over 92,816 transactions to date","Fourth year of successful operation of the Portsmouth DMV Select office with over 92,816 transactions to date",,
•,Assisted various City departments by providing tax assessment related information,Assisted various City departments by providing tax assessment related information,Assisted various City departments by providing tax assessment related information,,,
